	en	pl	de	fr	zh	pt	ru	es
Incident_15_Result_01	“We have reestablished contact with the ship, sir. It sustained damage during the attack but can continue sailing until we can return to port for repairs.”	"Ponownie nawiązaliśmy kontakt z okrętem, sir. Został on uszkodzony podczas ataku, ale może kontynuować żeglugę do czasu, aż będziemy mogli wrócić do portu na naprawy".	„Wir haben mit dem Schiff erneut Kontakt aufgenommen, Sir. Es wurde beim Angriff beschädigt, aber es kann die Fahrt fortsetzen, bis wir in den Hafen zurückkehren können, um es zu reparieren“.	« Nous avons rétabli le contact avec le navire, sir. Il a subi des dommages pendant l'attaque mais peut continuer à naviguer jusqu'à ce que nous puissions retourner au port pour les réparations. »	“我们已经与我们的护卫舰重新建立了联系， 长官。 它在袭击中遭受了损坏， 但可以继续航行， 直到我们可以返回港口进行维修。 ”	"Voltámos a estabelecer contato com o navio, sir. Foi danificado durante o ataque, mas pode continuar até quando puder voltar ao porto para a reparação".	«Мы снова наладили связь с судном, сэр. Оно получило повреждение во время наступления, но может продолжать нести службу до тех пор, когда мы сможем вернуться в порт для ремонта». 	«Hemos vuelto a establecer contacto con el buque, Sir. Ha sido dañado durante el ataque, pero puede seguir su rumbo hasta que podamos volver al puerto de reparación».
Incident_15_Result_02A	“It took a long time, sir, but we finally managed to locate our ship. She survived the attack and only needed a few minor repairs, which have already been completed.”	"Długo to trwało, ale w końcu udało nam się zlokalizować nasz statek. Przetrwał atak i wymagał jedynie kilku drobnych napraw, które zostały już wykonane".	„Es dauerte lange, aber es ist uns endlich gelungen, unser Schiff zu lokalisieren. Es hat den Angriff überstanden und benötigte nur einige kleine Reparaturen, die schon ausgeführt wurden“.	« Cela a pris beaucoup de temps, sir, mais nous avons réussi à localiser notre navire. Il a résisté l'attaque et nécessitait seulement quelques réparations mineures, qui ont déjà été réalisées ».	您停下了航母并开始对护卫舰上进行维修。 您在维修上浪费了很多时间， 但这艘军舰被修复好了。	"Demorou muito, mas afinal conseguimos localizar o nosso navio. Sobreviveu o ataque e precisou de apenas algumas reparações mínimas, que já se realizaram".	«Много времени прошло, но в конце концов нам удалось обнаружить местоположение нашего корабля. Он перенес наступление и ему требовался лишь мелкий ремонт, который уже выполнен».	«Ha tardado mucho, pero finalmente hemos conseguido localizar nuestro buque. Ha sobrevivido el ataque y necesitaba de apenas unas pequeñas reparaciones, que ya se han realizado».
Incident_15_Result_02B	“Our lost ship’s crew will be on board soon, sir; their lifeboats are approaching us now. We were lucky that they managed to evacuate before she sank.”	"Załoga naszego zaginionego statku wkrótce znajdzie się na pokładzie, sir; ich łodzie ratunkowe właśnie do nas podchodzą. Mieliśmy szczęście, że zdążyli się ewakuować, zanim statek zatonął".	„Die Mannschaft unseres verlorenen Schiffs wird bald aufs Deck kommen, Sir; ihre Rettungsboote nähern sich uns gerade. Wir hatten Glück, dass sie sich evakuieren konnten, bevor das Schiff unterging“.	« L'équipage de notre navire perdu sera bientôt à bord, sir ; leurs canots de sauvetage s'approchent. Nous avons eu de la chance qu'ils aient réussi à évacuer avant que le navire ne coule. »	这艘护卫舰没能幸存下来， 敌方潜艇再次浮出水面， 向护卫舰发动攻击后消失在大海深处。 护卫舰没能幸存下来。	"A tripulação do nosso navio perdido estará a bordo daqui a pouco, sir. Os seus botes salva-vidas estão-se a aproximar de nós. Tivemos sorte e conseguimos evacuá-los antes de o navio afundar".	«Экипаж нашего пропавшего корабля скоро будет на палубе, сэр; их спасательные шлюпки уже на подходе к нам. Повезло, что они смогли эвакуироваться до того, как корабль затонул.	«Dentro de poco, la tripulación de nuestro buque se encontrará a bordo, Sir. Sus botes salvavidas se están acercando. Hemos tenido suerte: han tenido tiempo para evacuarse antes de que el buque se hundiera.
Incident_15_Result_02C	“A hostile submarine is approaching, sir! We must prepare for battle.”	"Zbliża się wrogi okręt podwodny, sir! Musimy przygotować się do walki".	„Es kommt ein feindliches U-Boot auf uns zu, Sir! Wir müssen uns auf den Kampf vorbereiten“.	« Un sous-marin ennemi s’approche, sir ! Nous devons nous préparer à la bataille ».	你停下航母， 开始修理护卫舰， 并及时发现接近的敌方潜艇， 以及与其战斗。	"Está-se a aproximar um submarino, sir! Temos de nos preparar para um combate".	«Приближается вражеская подводная лодка, сэр! Мы должны приготовиться к сражению».	«Se está acercando un submarino enemigo, ¡Sir!» Tenemos que prepararnos para el combate».
Incident_16_Fluff	“Men overboard, Admiral! A great wave hit an elevator and knocked them over. Some of them are already closer to one of our escort ships.”	"Ludzie za burtą, Admirale! Wielka fala uderzyła w windę i przewróciła ich. Niektórzy z nich są już bliżej jednego z naszych okrętów eskorty".	„Mann über Bord, Admiral! Eine große Welle krachte gegen den Lift und hat die Menschen umgeworfen. Manche von ihnen befinden sich näher an einem unserer Geleitschiffe“.	« Hommes à la mer, Amiral ! Une grande vague a frappé u’ n ascenseur et les a renversés. Certains d'entre eux sont déjà plus près d'un de nos navires d'escorte. »	“人员落水， 上将！巨浪击中升降梯， 将他们撞倒。 其中一些人已经靠近我们的一艘护卫舰了。 ”	"Homens ao mar, Almirante! Uma grande onda bateu contra o elevador e fi-los cair. Alguns estão perto de um dos nossos navios de escolta”.	«Люди за бортом, Адмирал! Большая волна ударила в подъемник и перевернула их. Некоторые из них уже находятся рядом с одним из наших эскортных кораблей».	«Gente en el agua, Almirante! Una gran ola ha golpeado contra el ascensor y los ha echado por el suelo. Algunos están más cerca de uno de nuestros buque de escolta».
Incident_16_Option_01	SEND LIFEBOAT FROM CARRIER	WYŚLIJ SZALUPY RATUNKOWE Z LOTNISKOWCA	SCHICKE RETTUNGSBOOTE VOM FLUGZEUGTRÄGER	ENVOYEZ DES CANOTS DE SAUVETAGE DEPUIS LE PORTE-AVION	从航母那里派出救生艇	ENVIE BOTES SALVA-VIDAS AO PORTA-AVIÕES	ОТПРАВИТЬ СПАСАТЕЛЬНЫЕ ШЛЮПКИ С АВИАНОСЦА	ENVIAR BOTES SALVAVIDAS DEL PORTAAVIONES
Incident_16_Costs_01A	(35% chance) You lose 10 hours of time.	(35% szans) Tracisz 10 godzin.	(35% Chancen) Du verlierst 10 Stunden.	(35 % de chance de réussite) Vous perdez 10 heures.	（35% 的几率）失去了 10 个小时的时间。	(Probabilidade 35%) Perde 10 horas.	(35% вероятности) Тратите 10 часов.	(Probabilidad 35%) Pierde 10 horas.
Incident_16_Costs_01B	(30% chance) No negative consequences.	(30% szans) Brak negatywnych konsekwencji.	(30% Chancen) Keine negativen Konsequenzen.	(30 % de chance de réussite) Aucune conséquence négative.	（30% 几率）没有出现负面后果。	(Probabilidade 30%) Sem consequências negativas.	(30% вероятности) Нет негативных последствий.	(Probabilidad 30%) Sin consecuencias negativas.
Incident_16_Costs_01C	(35% chance) Two crew units die.	(35% szans) Giną dwie jednostki załogi.	(35%) Zwei Mannschaftseinheiten kamen ums Leben.	(35 % de chance de réussite) Deux unités de l’équipage sont tuées.	（35% 几率）两名人员死亡。	(Probabilidade 35%) Morrem duas pessoas da tripulação.	(35% вероятности) Погибают две единицы экипажа.	(Probabilidad 35%) Mueren dos tripulantes.
Incident_16_Option_02	SEND ESCORT SHIP TO RESCUE	WYŚLIJ STATEK ESKORTY NA RATUNEK	SCHICKE EIN GELEITSCHUTZ-SCHIFF ZUR RETTUNG	ENVOYEZ UN NAVIRE D’ESCORTE À LA RESCOUSSE	派护卫舰救援	ENVIE NAVIO DE ESCOLTA EM SOCORRO	ОТПРАВИТЬ НА ПОМОЩЬ ЭСКОРТНЫЙ КОРАБЛЬ	ENVIAR BUQUE DE ESCOLTA AL RESCATE
Incident_16_Costs_02	One crew unit dies.	Ginie jedna jednostka załogi.	Eine Mannschaftseinheit kommt ums Leben.	Une unité de l’équipage est morte.	一个机组人员死亡。	Morre um tripulante.	Погибает одна единица экипажа.	Muere una unidad de tripulación.
Incident_16_Result_01A	“The lifeboats took longer to launch than we expected, sir. Thankfully they rescued all the men before it was too late.”	"Wodowanie łodzi ratunkowych trwało dłużej, niż się spodziewaliśmy, sir. Na szczęście udało się uratować wszystkich ludzi, zanim było za późno".	„Das Zuwasserlassen von Rettungsbooten dauerte länger als erwartet, Sir. Zum Glück konnten wir alle Menschen retten, bevor es zu spät war“.	« La mise à l’eau des canots de sauvetage a pris plus de temps que prévu, sir. Heureusement, on a réussi à sauver tous les hommes avant qu'il ne soit trop tard. »	“救生艇下水的时间比我们预期的要长。 不过谢天谢地， 他们救出了所有的人。 ”	"O lançamento dos botes salva-vidas demorou mais do previsto, sir. Felizmente, conseguimos salvar todos antes de ser tarde demais".	«Спуск спасательных шлюпок на воду занял больше времени, чем мы ожидали, сэр. К счастью, нам удалось спасти всех людей до того, как стало слишком поздно». 	«El amerizaje de los botes salvavidas ha tardado más de lo esperado, Sir. Por suerte, hemos conseguido rescatar a todos antes de que fuera demasiado tarde.»
Incident_16_Result_01B	“The lifeboats have returned, sir. All the men who went overboard have been brought back safely.”	"Łodzie ratunkowe wróciły, sir. Wszyscy ludzie, którzy wypadli za burtę, zostali bezpiecznie sprowadzeni z powrotem".	„Die Rettungsboote sind zurück, Sir. Alle Menschen, die über Bord waren, wurden gerettet“.	« Les canots de sauvetage sont retournés, sir. Tous les hommes qui étaient à la mer ont été ramenés sains et saufs. »	“救生艇已经回来了， 长官。 所有落水的人都被安全带回来了。 ”	"Os botes salva-vidas voltaram, sir. Todos os que caíram ao mar foram resgatados".	«Спасательные лодки вернулись, сэр. Все, кто упал за борт, безопасно вернулись обратно».	«Los botes salvavidas han vuelto, Sir. Todas las personas que se han caído por la borda se han rescatado de manera segura».
Incident_16_Result_01C	“The lifeboats took longer to launch than we expected, sir—and it was rough going in these choppy waters. Two of our units couldn’t be found.”	"Wodowanie łodzi ratunkowych trwało dłużej niż się spodziewaliśmy, sir - i było ciężko na tych wzburzonych wodach. Dwóch z naszych jednostek nie udało się odnaleźć".	„Das Zuwasserlassen von Rettungsbooten dauerte länger als erwartet, Sir - und es war sehr schwer bei den großen Wellen. Es ist uns nicht gelungen zwei unserer Einheiten zu finden“.	« La mise à l’eau des canots de sauvetage a pris plus de temps que prévu, sir, c’était très dur en raison des eaux agitées. Nous n’avons pas réussi à retrouver deux de nos unités ».	“救生艇下水的时间比我们预期的要长， 长官  ——  而且在这些波涛汹涌的水域中航行很艰难。 我们的两名人员找不到了。 ”	"O lançamento dos botes salva-vidas demorou mais do previsto, sir. O mar estava revolto. Duas das nossas unidades não conseguiram fugir".	«Спуск спасательных шлюпок на воду занял больше времени, чем мы ожидали, сэр, а также пришлось тяжело на взбушевавшихся водах. Не удалось найти две наши единицы».	«El amerizaje de los botes salvavidas ha tardado más de lo esperado, Sir. El mar estaba agitado, por lo que fue muy difícil. No hemos conseguido encontrar dos unidades».
Incident_16_Result_02	“The escort ship was able to rescue most of our men, sir, but one of the units could not be found.”	"Statek eskorty zdołał uratować większość naszych ludzi, sir, ale jednej z jednostek nie udało się odnaleźć".	„Das Geleitschutz-Schiff hat die meisten unserer Leute gerettet, aber es ist uns nicht gelungen, eine Einheit zu finden“.	« Le navire d’escorte était capable de sécuriser la majorité de nos hommes, sir, mais on n’a pas réussi à trouver une de nos unités ».	“护卫舰能够救出我们的大部分人， 长官， 但找不到其中一位人员。 ”	"O navio de escolta conseguiu salvar a maioria das pessoas, sir, mas não conseguimos encontrar uma unidade".	«Эскортный корабль сумел спасти большинство наших людей, сэр, но одну из наших единиц не удалось найти».	«Un buque de escolta ha conseguido rescatar a la mayoría de nuestra gente, Sir. Sin embargo, un tripulante no se ha podido encontrar».
Incident_17_Fluff	“Despite the miscalculation, we managed to change course and avoid a direct collision with the iceberg, Admiral. Unfortunately the impact still caused some damage: the port-side hull is leaking. Materials for repairs are scarce; we can make do with parts we have to hand, but it will be long work. Alternatively, we could fix it quicker by scrapping some planes for their metal.”	"Mimo błędnej kalkulacji udało nam się zmienić kurs i uniknąć bezpośredniego zderzenia z górą lodową, Admirale. Niestety uderzenie spowodowało pewne uszkodzenia: kadłub z lewej strony przecieka. Materiałów do naprawy jest niewiele; możemy sobie poradzić z częściami, które mamy pod ręką, ale będzie to długa praca. Ewentualnie możemy to naprawić szybciej, złomując niektóre samoloty".	„Trotz falscher Kalkulation ist es uns gelungen, den Kurs zu ändern und einen direkten Zusammenstoß mit einem Eisberg zu vermeiden, Admiral. Leider bewirkte der Stoß einige Beschädigungen: der Rumpf links leckt. Es gibt wenig Reparaturmaterialien: wir schaffen es mit den Teilen, die wir haben, aber es wird eine lange Arbeit. Wir können es eventuell schneller reparieren, aber dazu müssen wir einige Flugzeuge verschrotten“.	« Malgré une erreur de calcul, nous avons réussi à changer de cap et à éviter une collision directe avec l'iceberg, Amiral. Malheureusement, l'impact a causé quelques dégâts : la coque bâbord fuit. Nous avons peu de matériaux pour les réparations ; nous pouvons faire avec les pièces que nous avons avec nous, mais ce sera un travail dur. Sinon, nous pourrions réparer plus rapidement en mettant à la casse certains avions ».	“尽管算错了航程， 我们还是改变了航向， 避免了与冰山的直接碰撞。 不幸的是， 撞击仍然造成了一些损坏， 左舷船体漏水。 维修材料稀缺， 我们可以用我们的零件凑合着用。 ”	"Apesar de uma calculação errada, conseguimos mudar de curso e evitar um choque frontal contra um icebergue, Almirante. Lamentavelmente, o choque provocou danificações: há uma fuga de água no casco à esquerda. Há poucos materiais para realizar uma reparação. Podemos conseguir com o que temos à mão, mas vai demorar. Alternativamente, podemos repará-lo mais rápido sacrificando alguns aviões".	«Не смотря на ошибочные расчеты нам удалось сменить курс и избежать прямого столкновения с айсбергом, Адмирал. К сожалению, удар все же нанес определенные повреждения: левый борт протекает. Материалов для ремонта не хватает; мы можем обойтись имеющимися под рукой запчастями, но это будет долгая работа. В качестве альтернативы, мы можем произвести ремонт быстрее, разобрав на запчасти несколько самолетов».	«A pesar de nuestro error de cálculo, hemos conseguido cambiar de rumbo y evitar un choque directo con un iceberg, Almirante. Desgraciadamente, el choque ha provocado daños: hay un hueco en el casco por el lado izquierdo. Hay pocos materiales. Podemos apañarnos con las piezas que tenemos, pero será un largo trabajo. De manera opcional, podemos repararlo más rápido desmontando algunos aviones.»
Incident_17_Option_01	FIX WITH READY PARTS	NAPRAW ZA POMOCĄ GOTOWYCH CZĘŚCI	REPARIERE MIT HILFE DER FERTIGEN TEILE	RÉPAREZ AVEC DES PIÈCES PRÊTES	用现成的零件修理	REPARE COM AS PEÇAS DO ARMAZÉM	ПРОИЗВЕСТИ РЕМОНТ С ПОМОЩЬЮ ГОТОВЫХ ЗАПЧАСТЕЙ	REPARAR CON LAS PIEZAS DISPONIBLES
Incident_17_Costs_01	One crew unit is unavailable during the next mission.	Jedna jednostka załogi jest niedostępna podczas następnej misji.	Eine Mannschaftseinheit ist während der nächsten Mission nicht verfügbar.	Une unité de l’équipage n’est pas accessible lors de la prochaine mission.	在下一个任务期间， 一个机组人员无法使用。	Uma unidade de tripulação não estará disposta até a próxima missão.	Одна единица экипажа недоступна во время следующей миссии.	Una unidad de tripulación está disponible durante la próxima misión.
Incident_17_Option_02	SCRAP PLANES FOR PARTS	ZŁOMUJ SAMOLOTY NA CZĘŚCI	VERSCHROTTE DIE FLUGZEUGE UND ENTNEHME DIE TEILE	METTEZ LES AVIONS À LA CASSE POUR PIÈCES DÉTACHÉES	不合适的零件报废了飞机	SACRIFIQUE UM AVIÃO PARA PEÇAS SOBRESSALENTES	РАЗОБРАТЬ САМОЛЕТЫ НА ЗАПЧАСТИ	DESMONTAR AVIONES PARA OBTENER PIEZAS DE RECAMBIO
Incident_17_Costs_02A	(70% chance) You lose one squadron of planes.	(70% szans) Tracisz jedną eskadrę samolotów.	(70% Chancen) Du verlierst eine Staffel.	(70 % de chance de réussite) Vous perdez une escadre d’avions.	（70% 几率）你失去一个飞行中队的飞机。	(Probabilidade 70%) Perde uma esquadra de aviões	(70% вероятности) Теряете одну эскадрилью самолетов.	(Probabilidad 70 %) Pierde una escuadra de aviones.
Incident_17_Costs_02B	(30% chance) No negative consequences.	(30% szans) Brak negatywnych konsekwencji.	(30% Chancen) Keine negativen Konsequenzen.	(30 % de chance de réussite) Aucune conséquence négative.	（30% 几率）没有出现负面后果。	(Probabilidade 30%) Sem consequências negativas.	(30% вероятности) Нет негативных последствий.	(Probabilidad 30%) Sin consecuencias negativas.
Incident_17_Result_01	“Our crew is repairing the hull with ready material, sir. They will be busy for some time.”	"Nasza załoga naprawia kadłub przy użyciu gotowych materiałów, sir. Będą zajęci przez jakiś czas".	„Unsere Mannschaft repariert den Rumpf mit Hilfe der fertigen Materialien, Sir. Sie werden einige Zeit beschäftigt“.	Notre équipage répare le coque en utilisant des matériaux prêts, sir. Ils seront occupés pendant un moment ».	“我们的船员正在用现成的材料修理船体， 他们会忙一段时间。 ”	"A nossa tripulação reparar o casco com os materiais do armazém, sir. Ficarão ocupados durante algum tempo".	«Наш экипаж ремонтирует корпус, используя готовые материалы, сэр. У людей уйдет на это какое-то время».	«Nuestra tripulación ha reparado el casco con los materiales disponibles, Sir. Estarán ocupados durante algún tiempo».
Incident_17_Result_02A	“Our men were able to stop the leak in no time, sir. Unfortunately it required the scrapping of a squadron’s worth of planes.”	"Nasi ludzie byli w stanie błyskawicznie zatamować wyciek, sir. Niestety wymagało to zezłomowania samolotów jednej eskadry".	„Unsere Leute konnten die Leckage sofort stoppen, Sir. Leider mussten zu diesem Zweck die Flugzeuge einer Staffel verschrottet werden“.	« Nos hommes ont pu arrêter la fuite immédiatement, sir. Malheureusement, cela a nécessité la mise au rebut des avions d’une escadre ».	“我们的人能够阻止泄漏。 不幸的是， 报废了一个飞行中队的飞机。 ”	"Os nossos tripulantes conseguiram parar a fuga de maneira imediata, sir. Lamentavelmente, o dito requereu de sacrificar os aviões de uma esquadra".	«Нашим людям удалось молниеносно остановить течь, сэр. К сожалению, для этого потребовалось разобрать самолеты одной эскадрильи».	«Nuestro personal ha conseguido tapar el hueco de manera inmediata, Sir. Desgraciadamente, hemos tenido que desmontar los aviones de una escuadra».
Incident_17_Result_02B	“Good news, sir! All our planes will remain functional. The repairs required less material than we expected, so we took few parts from the planes—so few that they can be replaced before our next mission.”	"Dobre wieści, sir! Wszystkie nasze samoloty pozostaną sprawne. Naprawy wymagały mniej materiałów niż się spodziewaliśmy, więc zabraliśmy z samolotów niewiele części - tak niewiele, że będzie można je wymienić przed następną misją."	„Gute Nachrichten, Sir! Alle unsere Flugzeuge bleiben funktionsfähig. Die Reparaturen erforderten weniger Materialien als wir erwarteten, so haben wir von den Flugzeugen nur wenige Teile genommen - so wenig, dass man sie vor der nächsten Mission austauschen kann“.	« Bonne nouvelle, sir ! Tous nos avions sont opérationnels. Les réparations ont nécessité moins de matériel que prévu, nous avons donc utilisé moins de pièces prélavées des avions - si peu qu’on peut les remplacer avant notre prochaine mission. »	“好消息， 长官！我们所有的飞机都将保持正常运转。 维修所需的材料比我们预期的要少， 所以我们只从飞机上取下了一小部分的零件， 在我们下一次任务之前就可以更换它们。 ”	"Boas novas, sir! Todos os aviões vão permanecer em funcionamento. As reparações requereram menos materiais do que se esperava. Por isso utilizamos poucas peças e poderemos substituí-las antes da próxima missão”.	«Хорошие новости, сэр! Все наши самолеты остаются в рабочем состоянии. Для ремонта потребовалось меньше материалов, чем мы ожидали, поэтому мы забрали с самолетов немного запчастей – настолько мало, что их можно заменить перед следующей миссией».	«Buenas noticias, ¡Sir! Todos nuestros aviones van a permanecer en buen estado. Las reparaciones requirieron menos material que habíamos pensado, entonces hemos sacado pocas piezas de los aviones y todas se podrán recambiar antes de la próxima misión.»
Incident_18_Fluff	“Admiral, the crew on board one of our escort ships is reporting malfunctions in its navigation and communication systems. Should we stop to provide technical assistance?”	"Admirale, załoga na pokładzie jednego z naszych okrętów eskorty zgłasza usterki w systemach nawigacji i komunikacji. Czy powinniśmy się zatrzymać, aby udzielić pomocy technicznej?".	„Admiral, die Mannschaft eines unserer Geleitschutz-Schiffe meldet Störungen im Navigations- und Kommunikationssystem. Sollen wir stoppen, um technische Hilfe zu leisten?“	« Amiral, l'équipage à bord d'un de nos navires d'escorte signale des dysfonctionnements des systèmes de navigation et de communication. Nous devons nous arrêter pour fournir une assistance technique ? »	“海军上将， 我们一艘护卫舰上的船员报告其导航和通信系统出现故障。 我们应该停下来提供技术援助吗？”	"Almirante, a tripulação de um dos nossos navios de escolta informa sobre avarias nos sistemas de navegação e comunicação. Devemos parar para lhes prestar ajuda técnica?".	«Адмирал, экипаж на борту одного из наших эскортных кораблей сообщает о неполадках в системах навигации и связи. Должны ли мы остановиться, чтобы оказать техническую помощь?»	«Almirante, la tripulación en la cubierta de uno de nuestros buques de escolta informa sobre fallos en los sistemas de navegación y comunicación». ¿Debemos parar para prestarles ayuda técnica?»
Incident_18_Option_01	STOP TO HELP	ZATRZYMAJ SIĘ, ABY POMÓC	STOPPE, UM ZU HELFEN	ARRÊTEZ POUR AIDER	停下来帮忙	PARE E AJUDE	ОСТАНОВИТЬСЯ, ЧТОБЫ ПОМОЧЬ	PARAR Y AYUDAR
Incident_18_Costs_01	You lose 10 hours of time.	Tracisz 10 godzin.	Du verlierst 10 Stunden.	Vous perdez 10 heures	你失去了 10 个小时的时间。	Perde 10 horas	Тратите 10 часов.	Pierde 10 horas
Incident_18_Option_02	IGNORE AND CONTINUE	ZIGNORUJ I KONTYNUUJ	IGNORIERE UND SETZE FORT	N’EN PRENEZ PAS EN COMPTE ET CONTINUEZ	忽略并继续航行	IGNORE E SIGA O CURSO	ИГНОРИРОВАТЬ И ПРОДОЛЖИТЬ	IGNORAR Y SEGUIR
Incident_18_Costs_02A	(70% chance) The Defensive Position order is unavailable during the next mission.	(70% szans) Rozkaz Szyk Obronny jest niedostępny podczas następnej misji.	(70% Chancen) Der Befehl Verteidigungsformation ist während der nächsten Mission nicht verfügbar.	(70 % de chance de réussite) L’ordre Formation Défensive n’est pas accessible lors de la prochaine mission.	（70% 几率）在下一个任务期间进入防御位置的指令不可用。	(Probabilidade 70%) A ordem Formação defensiva não está disponível durante a próxima missão.	(70% вероятности) Приказ Оборонительная Позиция недоступен в следующей миссии.	(Probabilidad 70 %) La orden Formación defensiva no está disponible durante la próxima misión.
Incident_18_Costs_02B	(30% chance) No negative consequences.	(30% szans) Brak negatywnych konsekwencji.	(30% Chancen) Keine negativen Konsequenzen.	(30 % de chance de réussite) Aucune conséquence négative.	（30% 几率）没有出现负面后果。	(Probabilidade 30%) Sem consequências negativas.	(30% вероятности) Нет негативных последствий.	(Probabilidad 30%) Sin consecuencias negativas.
Incident_18_Result_01	“Our crew has been able to identify the cause of the malfunction, sir. They need to stay on board the ship to help fix it; we will have to wait for some hours before they can return.”	"Nasza załoga zdołała zidentyfikować przyczynę usterki, sir. Muszą pozostać na pokładzie statku, aby pomóc w jej usunięciu; będziemy musieli poczekać kilka godzin, zanim będą mogli wrócić".	„Unsere Mannschaft konnte die Ursache der Störung identifizieren, Sir. Sie müssen auf dem Schiffsdeck bleiben, um sie zu beheben; wir werden hier einige Stunden warten müssen, bevor sie zurückkommen können“.	« Notre équipage a pu identifier la cause du dysfonctionnement, sir. Ils doivent rester à bord du navire pour aider à l’éliminer ; nous devrons attendre quelques heures avant qu'ils puissent revenir. »	“我们的船员已经确定了故障的原因， 长官。 他们需要留在船上进行修复， 我们将不得不等待几个小时才能返回。 ”	"A nossa tripulação conseguiu identificar a causa da avaria, sir. Devem permanecer a bordo do navio para ajudar a eliminá-la. Teremos de esperar várias horas antes de poderem voltar".	«Нашему экипажу удалось определить причину неисправности, сэр. Экипаж должны остаться на борту корабля, чтобы помочь устранить ее; нам нужно будет подождать несколько часов, пока они не смогут вернуться».	«Nuestra tripulación ha conseguido identificar la causa del fallo, Sir. Deben permanecer en la cubierta para ayudar en su eliminación. Tendremos que esperar un par de horas antes de que puedan volver.»
Incident_18_Result_02A	“We have lost contact with the ship entirely, sir. This will prevent us from coordinating certain defensive maneuvers during our next mission.”	"Straciliśmy całkowicie kontakt ze statkiem, sir. Uniemożliwi nam to koordynację pewnych manewrów obronnych podczas następnej misji".	„Wir haben den Kontakt mit dem Schiff verloren, Sir. Wir werden manche Verteidigungsmanöver bei der nächsten Mission nicht koordinieren können“.	« Nous avons perdu entièrement le contact avec le navire, sir. Cela nous empêchera de coordonner certaines manœuvres défensives lors de notre prochaine mission. »	“我们已经完全失去了与船只的联系， 长官。 这将阻止我们在下一次任务中协调某些防御行动。 ”	"Perdemos totalmente o contato com o navio, sir. O dito vai impedir-nos a coordenação de certas manobras defensivas durante a próxima missão".	«Мы полностью потеряли связь с кораблем, сэр. Это не позволит нам скоординировать определенные оборонительные маневры во время следующей миссии».	«Hemos perdido todo el contacto con el buque, Sir. Lo dicho nos impedirá coordinar algunas maniobras defensivas durante la próxima misión».
Incident_18_Result_02B	“They were able to identify the cause of the malfunction and fix it, sir. Full contact has been restored.”	"Udało im się zidentyfikować przyczynę usterki i ją usunąć, sir. Pełny kontakt został przywrócony".	„Es ist uns gelungen, die Ursache der Störung zu identifizieren und sie zu beheben, Sir. Der volle Kontakt ist wiederhergestellt“.	« Ils ont réussi à identifier la cause du dysfonctionnement et la réparer, sir. Le contact est rétabli. »	“他们能够确定故障原因并进行修复， 现已恢复。 ”	"Conseguimos identificar a causa da avaria e eliminá-la, sir. O contato foi totalmente restabelecido".	«Нам удалось определить причину неисправности и устранить ее, сэр. Связь налажена в полном объеме».	«Hemos conseguido identificar la causa del fallo y eliminarla, Sir. Se ha restablecido pleno contacto».
Incident_19_Fluff	“Admiral, we have received reports of a formidable enemy fleet not far from our location—and it appears to be headed in our direction. Facing it head-on would be dangerous. We could try to evade it, or perhaps we could send out one of our escort ships as a decoy.”	"Admirale, otrzymaliśmy raporty o potężnej flocie wroga niedaleko od naszej lokalizacji - i wydaje się, że zmierza w naszym kierunku. Stawianie jej czoła byłoby niebezpieczne. Możemy spróbować ją ominąć, albo wysłać jeden z naszych okrętów eskorty jako przynętę".	„Admiral, wir haben Berichte über eine riesige feindliche Flotte in der Nähe unserer Position bekommen - und es scheint, dass sie in unsere Richtung kommt. Ihr die Stirn zu bieten scheint sehr gefährlich zu sein. Wir können versuchen, sie zu umfahren, oder eines unserer Geleitschutz-Schiffe als Köder zu schicken“.	« Amiral, nous avons reçu des rapports sur une flotte ennemie puissante localisée près de notre position - et elle semble se diriger dans notre direction. Il serait dangereux de lui faire face. Nous pouvons essayer de l'éviter ou envoyer un de nos navires d'escorte comme un leurre. »	你收到报告说在你的位置附近有一支强大的敌军舰队。 正面与它抗衡是有风险的  ——  你可以尝试躲避它， 或者派出你的一艘护卫舰作为诱饵。	"Almirante, recebemos relatórios sobre uma potente frota inimiga perto da nossa localização. Parece que se dirige na nossa direção. Enfrentá-la seria perigoso. Podemos tentar omiti-la ou enviar um dos nossos navios como isca".	«Адмирал, мы получили сообщения о внушительном вражеском флоте недалеко от нашего местоположения, и, кажется, он направляется в нашу сторону.  Лобовое столкновение с ним было бы опасным.  Мы можем попытаться уклониться от него или отправить один из наших эскортных кораблей для отвлечения внимания».	«Almirante, hemos recibido informes sobre una potente flota de enemigo cerca de nuestra localización. Parece que se va en nuestra dirección. Enfrentarla sería peligroso. Podemos intentar esquivarla o enviar uno de nuestros buques como cebo».
Incident_19_Option_01	SEND ESCORT AS DECOY	WYŚLIJ ESKORTĘ JAKO PRZYNĘTĘ	SCHICKE GELEITSCHUTZ ALS KÖDER	ENVOYEZ UNE ESCORTE COMME UN LEURRE	派出护卫舰	ENVIE A ESCOLTA COMO UMA ISCA	ОТПРАВИТЬ ЭСКОРТ В КАЧЕСТВЕ ПРИМАНКИ	ENVIAR ESCOLTA COMO CEBO
