	en	pl	de	fr	zh	pt	ru	es
T2M11d	To track the progress of a particular mission, hover the mouse cursor over the relevant icon in the Missions panel below.	Aby śledzić postępy konkretnej misji, najedź kursorem myszy nad odpowiednią ikonę w panelu misji poniżej.	Um die Fortschritte der konkreten Mission zu beobachten, gehe mit dem Mauszeiger auf das entsprechende Symbol im Menü Missionen unten.	Pour suivre les succès d’une personne, passez lu curseur sur l’Icône convenable du panneau en mission ci-dessous.	如要跟踪特定任务的进度， 请将鼠标光标悬停在下方任务界面中的相关图标上。	Para seguir o desenvolvimento de uma missão em concreto, coloque o cursor do rato sobre o ícone adequado no painel de missão mais abaixo.	Чтобы следить за продвижением конкретной миссии, наведите курсор мышки на соответствующую иконку на панели миссии ниже.	Para ver el transcurso de una misión en concreto, coloque el cursor sobre el icono adecuado en el panel de misión abajo.
T2M12	Wait for the mission report	Poczekaj na raport z misji	Warte auf Missionsbericht	Attendez le rapport de mission	等待任务报告	Espere pelo relatório da missão.	Дождитесь рапорта миссии	Parecerá el informe de la misión
T2M12d	Now we must wait for their mission report. (As always, Admiral, you can speed up the passage of time by using the time speed controls.)	Teraz musimy czekać na ich raport z misji. (Jak zawsze, Admirale, może pan przyspieszyć upływ czasu, używając przycisków przyspieszenia czasu).	Jetzt müssen wir auf ihren Missionsbericht warten. (Wie immer, Admiral, können Sie den Zeitverlauf mit Hilfe der Tasten der Zeitbeschleunigung beschleunigen).	Nous devons attendre leur rapport de mission. (Comme d’habitude, Amiral, pouvez-vous accélérer le temps à l’aide des boutons d’avance du temps).	我们现在必须等待他们的任务报告。 （与往常一样， 海军上将， 您可以使用时间速度控制来加快时间的流逝。 ）	Agora temos de esperar pelo relatório deles. (Como sempre, Almirante, pode acelerar o transcurso do tempo com o uso do botão dedicado).	Теперь мы должны дождаться их рапорта миссии. (Адмирал, как и всегда, Вы можете ускорить течение времени, используя кнопки ускорения времени)	Ahora tenemos que esperar por su informe de la misión. (Como siempre, Almirante, puede acelerar el tiempo con el uso de los botones adecuados).
T2M13	Close the Tactical Map	Zamknij mapę taktyczną	Schließe die taktische Karte	Fermez la carte tactique	关闭战术地图	Fechar mapa tácito	Закройте тактическую карту	Ahora cierre el mapa táctico
T2M13d	The reconnaissance mission report has been received, sir. It was merely a group of whales—no adversaries were found. We must now prepare the deck for the recovery of our returning aircraft. Please click Confirm to close the report and then close the Tactical Map.	Otrzymaliśmy raport z misji rozpoznawczej, Sir. Była to jedynie grupa wielorybów - nie znaleziono przeciwników. Teraz musimy przygotować pokład na odzyskanie powracającej eskadry. Kliknij Potwierdź, aby zamknąć raport, a następnie zamknij mapę taktyczną.	Wir haben einen Bericht der Erkundungsmission bekommen, Sir. Es war nur eine Gruppe Wale - es sind keine Gegner gefunden. Jetzt müssen wir das Deck auf die Übernahme der zurückkehrenden Staffeln vorbereiten. Klicke auf Bestätige, um dem Bericht zu schließen, danach schließe die taktische Karte.	Nous avons reçu le rapport de la mission de reconnaissance, Sir. C'était simplement un groupe de baleines, aucun adversaire n'a été trouvé. Nous devons maintenant préparer le pont pour la récupération de notre avion de retour. Veuillez cliquer sur Confirmer pour fermer le rapport et ensuite fermer la carte tactique.	长官， 已收到侦察任务报告。 只是一群鲸鱼  ——  没有发现敌军， 我们现在需要为返回的飞机准备好甲板。 请点击确认关闭报告， 然后关闭战术地图。	Recebemos um relatório da missão de reconhecimento, sir. Foi apenas um grupo de baleias, não houve inimigos. Agora temos de preparar o bordo para a receção da esquadra que está a voltar. Faça clique em Confirmar para fechar o relatório e depois feche o mapa tácito.	Мы получили рапорт разведывательной миссии, сэр. Это была лишь группа китов – противники не найдены. Теперь мы должны подготовить палубу к приему возвращающихся эскадрилий. Нажмите Подтвердить, чтобы закрыть рапорт, а затем закройте тактическую карту.	Hemos recibido en informe de la misión de reconocimiento, Sir. Ha sido apenas un grupo de ballenas. No hemos detectado enemigos. Ahora tenemos que preparar la cubierta para la recuperación de la escuadra que va a volver. Haga un clic sobre Confirmar para cerrar el informe y a continuación cierre el mapa táctico.
T2M14	Open Deck Management and set Recovery state	Otwórz Zarządzanie pokładem i ustaw stan na "Odbieranie"	Öffne das Deckmanagement und stelle auf „Übernehmen“ ein	Ouvrez Deck Management et définissez l'état de «  Récupération »	打开甲板管理并将其设置为可着陆	Abra Gestão do bordo e configure o estado “Receção”.	Откройте Управление Палубой и установите состояние на «Прием»	Abra la Gestión de la Cubierta y ponga su estado en «Recepción».
T2M14d	Click the Deck Management icon above. As you can see, the deck is currently in the Launching state; click the Recovery icon on the left of the panel to prepare the carrier for receiving our incoming aircraft.	Kliknij ikonę zarządzania pokładem powyżej. Jak widzisz, pokład jest obecnie w stanie startowania; Kliknij ikonę odzyskiwania po lewej stronie panelu, aby przygotować lotniskowiec do odbierania powracających samolotów.	Klicke auf das Symbol Mannschaftsmanagement oben. Wie du siehst, das Deck ist derzeit im Startzustand; Klicke auf das Symbol des Übernehmens auf der linken Seite des Menüs, um den Flugzeugträger auf die Übernehme der zurückkehrenden Flugzeuge vorzubereiten.	Cliquez sur l'icône de Gestion de Bord ci-dessus. Comme vous pouvez le voir, le pont est actuellement dans l'état Lancement ; cliquez sur l'icône Récupération à gauche du panneau pour préparer le porte-avions à recevoir nos avions entrants.	单击上面的甲板管理图标。 如您所见， 该甲板处于 起飞中的状态， 单击界面左侧的“可着陆”图标， 让航母准备好接收我们的飞机。	Faça clique sobre o ícone de gestão de bordo acima. Como vê, o bordo está no estado de descolagem. Faça clique sobre o ícone de recuperação pelo lado esquerdo do painel para preparar o porta-aviões para a receção dos aviões que estão de volta.	Нажмите на иконку управления палубой выше. Как видите, палуба в настоящее время находится в состоянии отправки; нажмите на значок приема в левой части панели, чтобы подготовить авианосец к приему возвращающихся самолетов.	Haga un clic sobre el icono de gestión de la cubierta abajo. Como ve, la cubierta está en el estado de despegue. Haga un clic sobre el icono de recuperación por el lado izquierdo del panel para preparar el portaaviones para la recepción de los aviones.
T2M15	Recover the incoming aircraft	Odbierz powracającą misję	Übernehme die zurückkehrende Mission	Récupérez la mission revenant.	撤回飞机	Receba a missão que está de volta	Примите возвращающуюся миссию	Reciba la misión que esté volviendo.
T2M15d	When aircraft returning from a mission are ready to land, the mission’s icon will appear in the Recovery section of the panel below. Hover over the highlighted icon to open the panel and then click the Recover button.	Gdy samolot powracający z misji jest gotowy do lądowania, ikona misji zostanie wyświetlona w sekcji Odbierz w panelu poniżej. Najedź kursorem na podświetloną ikonę, aby otworzyć panel, a następnie kliknij przycisk Odbierz.	Wenn das Flugzeug, dass von der Mission zurückkehrt, zur Landung bereit ist, wird das Symbol der Mission in der Sektion übernehmen im Menü unten eingeblendet. Gehe mit dem Mauszeiger auf das beleuchtete Symbol um das Menü zu öffnen und klicke dann auf die Taste Übernehmen.	Lorsque les avions revenant d'une mission sont prêts à atterrir, l'icône de la mission apparaît dans la section Récupération du panneau ci-dessous. Survolez l'icône en surbrillance pour ouvrir le panneau, puis cliquez sur le bouton Récupération.	当执行侦察任务的飞机准备着陆时， 任务的图标将出现在下方界面的返回区域。 将鼠标悬停在高亮的图标上以打开界面， 然后单击返回按钮。	Quando um avião a voltar estiver pronto para a aterragem,  ícone da missão aparecerá na secção Receber no painel mais abaixo. Coloque o cursor no ícone iluminado para abrir o painel e depois faça clique sobre o botão Receber.	Когда самолет, который возвращается с миссии, готов к посадке, иконка миссии будет выделена в секции Принять на панели ниже. Наведите курсор на выделенную иконку, чтобы открыть панель, а затем нажмите на кнопку Принять.	Cuando un avión que vuelve está listo para el aterrizaje, el icono de la misión aparecerá en la sección Recibir en el panel abajo. Coloque el cursor sobre el icono iluminado para abrir el panel y después haga un clic en Recibir.
T2M16	Open Deck Management and set the state to Launching	Otwórz Zarządzanie Pokładem i ustaw stan na Wysyłanie	Öffne das Deckmanagement und stelle auf Entsenden ein	Ouvrez la gestion du pont et réglez l'état sur Envoyer.	打开甲板管理并将状态设置为起飞	Abra a Gestão do bordo e configure o estado de Enviar	Откройте Управление Палубой и установите состояние на Отправку	Abra la Gestión de la Cubierta y ponga su estado en Enviando.
T2M16d	The mission was completed successfully, sir! Click the Deck Management icon again and set the deck state back to Launching to prepare for further missions.	Misja została zakończona pomyślnie, Sir! Kliknij ponownie ikonę Zarządzanie pokładem i ustaw stan pokładu na Wysyłanie, aby przygotować się do dalszych misji.	Die Mission wurde erfolgreich abgeschlossen, Sir! Klicke erneut auf das Symbol Deckmanagement und stelle den Deckzustand auf Entsenden ein, um sich auf weitere Missionen vorzubereiten.	La mission s'est déroulée avec succès, Sir ! Cliquez à nouveau sur l'icône Gestion du pont et remettez l'état du pont sur Lancement pour vous préparer à d'autres missions.	任务圆满完成， 长官！再次单击甲板管理图标并将甲板状态设置回准备起飞以准备进一步的任务。	A missão foi concluída com êxito, sir! Volte a fazer clique sobre o ícone de Gestão do bordo e coloque o estado do bordo em Enviar para se preparar para mais missões.	Миссия успешно завершена, сэр! Снова нажмите на иконку Управление Палубой и установите состояние палубы на Отправка, чтобы подготовиться к дальнейшим миссиям.	La misión ha terminado con éxito, ¡Sir! Haga un clic de nuevo en Gestión de la Cubierta y configure el estado de la cubierta en Enviando para prepararse para más misiones.
T2M17	Prepare, launch, and recover another Recon mission	Przygotuj, wyślij i odbierz kolejną misję Rekonesans	Bereite vor, sende und übernehme eine weitere Aufklärungsmission	Préparez, envoyez et récupérées la mission suivante de reconnaissance	准备、起飞和撤回另一个侦察任务	Prepare, envie e depois receba a próxima missão de Reconhecimento	Приготовьте, отправьте и примите следующую миссию Рекогносцировка	Prepare, envíe y reciba de vuelta una nueva de Reconocimiento.
T2M17d	We have received information regarding another potential target, Admiral; I’ll run through the reconnaissance process again. Hover over the Recon mission icon below, click the Prepare button, then set the mission’s target and recovery area in the Tactical Map view—followed by clicking Confirm. Use the Missions panel below to launch the mission. Later, set the deck state to Recovery, and recover the aircraft as before.	Otrzymaliśmy informacje o kolejnym potencjalnym celu, Admirale; przeprowadź jeszcze raz proces Rekonesansu. Najedź kursorem na ikonę misji Rekonesans, kliknij przycisk Przygotuj, a następnie w widoku mapy taktycznej ustaw cel misji i obszar odzyskiwania, po czym kliknij przycisk Potwierdź. Użyj panelu Misje poniżej, aby uruchomić misję. Później ustaw stan pokładu na Odbieranie i odbierz samolot, tak jak poprzednio.	Wir haben Informationen über ein weiteres potentielles Ziel erhalten, Admiral; ich werde nochmals den Aufklärungsprozess durchführen. Bewege den Mauszeiger auf das Symbol der Aufklärungsmission, klicke auf die Taste Vorbereite und danach bestimme in der Ansicht der taktischen Karte das Ziel der Mission und das Übernahmegebiet, anschließend klicke auf die Taste Bestätige. Benutze das Menü Missionen unten, um die Mission zu starten. Danach stelle den Deckzustand auf Übernahme ein und übernehme das Flugzeug, genauso wie beim letzten Mal.	Nous avons reçu des informations concernant une autre cible potentielle, Amiral ; je vais relancer le processus de reconnaissance. Survolez l'icône de la mission de reconnaissance ci-dessous, cliquez sur le bouton Préparer, puis définissez la cible et la zone de récupération de la mission dans la vue Carte tactique, avant de cliquer sur Confirmer. Utilisez le panneau Missions ci-dessous pour lancer la mission. Plus tard, réglez l'état du pont sur Récupération, et récupérez l'avion comme précédemment.	我们收到了有关另一个潜在目标的信息， 我将再次执行侦察任务。 将鼠标悬停在下方的侦察任务图标上， 单击准备按钮， 然后在战术地图视图中设置任务的目标和着陆区， 然后单击确认。 使用下方的任务界面去起飞一项任务。 稍后， 将甲板状态设置为可着陆， 并像以前一样着陆飞机。	Recebemos a informação sobre mais um alvo potencial, Almirante. Vou guiá-lo mais uma vez pelo processo de reconhecimento. Coloque o cursor sobre o ícone da missão de reconhecimento, faça clique sobre o botão de Preparação e depois na, vista do mapa tácito, configure o alvo da missão e a zona de recuperação e depois faça clique sobre o botão Confirmar. Utilize o painel Missions mais abaixo para iniciar a missão. Depois configure o estado do bordo para Receção e receba o avião tal como anteriormente.	Мы получили информацию о следующей потенциальной цели, Адмирал; еще раз проведите процесс Рекогносцировки. Наведите курсор на иконку миссии Рекогносцировка, нажмите Подготовить, затем в режиме отображения тактической карты установите цель миссии и район приема, затем нажмите Подтвердить. Используйте панель Миссии ниже, чтобы запустить миссию. Ниже установите состояние палубы на Прием и примите самолет так, как в прошлый раз.	Hemos recibido información sobre un objetivo más, Almirante. Vuelva a realizar el proceso de Reconocimiento. Coloque el cursor sobre el icono de misión de Reconocimiento. Apriete el botón en Preparar y después, en la vista de mapa táctico, configure el objetivos de la misión. Utilice el panel de Misiones abajo para iniciar la misión. Después, configure el estado de la cubierta en Recepción y reciba el avión tal como antes.
T2M18	Identify targets within the enemy fleet	Zidentyfikuj cele we flocie przeciwnika	Identifiziere die Ziele in der feindlichen Flotte	Identifiez les cibles de la flotte ennemie	识别敌方舰队	Identifique os alvos na frota do inimigo	Идентифицируйте цели во флоте противника	Identifique los objetivos en la flota del enemigo.
T2M18d	Our airmen discovered enemy vessels nearby. We need to determine the fleet’s strength and make-up before engaging it in combat. First, open the Deck Management menu and change the state back to Launching. An Identify Targets mission can then be prepared and launched in much the same way as a Recon mission.	Nasi lotnicy wykryli w pobliżu wrogie okręty. Musimy określić siłę i skład floty, zanim zaangażujemy się w walkę. Najpierw otwórz menu Zarządzanie Pokładem i zmień stan z powrotem na Wysyłanie. Następnie można przygotować i uruchomić misję Identyfikacja celów w taki sam sposób, jak misję Rekonesans.	Unsere Piloten haben in der Nähe feindliche Schiffe gesichtet. Wir müssen die Stärke und Zusammensetzung der Flotte bestimmen, bevor wir uns in den engagieren. Öffne zuerst das Menü Deckmanagement und stelle den Zustand wieder auf Entsenden ein. Danach kann man die Mission Zielidentifikation vorbereiten und starten genauso wie im Fall der Aufklärungsmission.	Nos aviateurs ont détecté des navires ennemis à proximité. Nous devons déterminer la force et la composition de la flotte avant que nous nous engageons dans la lutte. D’abord, ouvrez le menu Gestion de Sous-Pont et remplacer la condition en Envoyer. Ensuite, il est possible de préparer et immobiliser la mission d’identification des objectifs de la mème manière,	我们的飞行员在附近发现了敌舰！我们需要在与舰队交战之前确定舰队的实力。 首先， 打开甲板管理菜单并将状态更改回起飞。 然后以与侦察任务大致相同的方式准备和起飞“识别目标”任务。	Os nossos pilotos detetaram navios inimigos nas proximidades. Temos de determinar a força e a composição da frota antes de entrarmos no combate. Primeiro abra o menu Gestão do bordo e modifique o estado para Enviar. Depois poderá preparar e ativar a missão de identificação de alvos da mesma forma que no caso da Missão de reconhecimento.	Наши летчики обнаружили поблизости вражеские корабли. Мы должны обозначить силу и состав флота, прежде чем вступим в бой. Сначала откройте меню Управление Палубой и измените состояние обратно на Отправку. Затем можно подготовить и запустить миссию Идентификация целей таким же образом, как в случае миссии Рекогносцировка.	Nuestros pilotos han descubierto buques enemigos en las proximidades. Tenemos que determinar la fuerza y la composición de la flota antes de que entremos en combate. Primero abra el menú de Gestión de la Cubierta y después ponga el estado en Enviando. Ahora se puede preparar e iniciar la misión de Identificación de objetivos de la misma forma como se realiza una misión de Reconocimiento.
T2M19	Enter the Island view	Otwórz widok Wyspy	Öffne die Inselansicht.	Ouvrez la vue de l’Île	切换成作战指挥部视图	Abra a vista da Ilha	Откройте режим просмотра Острова	Abra la vista de la Isla
T2M19d	The mission report contained all the information we needed about the composition of the enemy fleet, sir. Now we know what we’re up against! Enter the Island view to begin preparations for combat.	Raport z misji zawierał wszystkie potrzebne nam informacje o składzie floty wroga, Sir. Teraz wiemy, z czym przyjdzie nam się zmierzyć! Wejdź do widoku Wyspy, aby rozpocząć przygotowania do walki.	Der Missionsbericht enthielt alle notwendigen Informationen über die Zusammenstellung der feindlichen Flotte, Sir. Jetzt wissen wir, womit wir uns messen werden! Geh zur Inselansicht, um mit den Vorbereitungen auf den Kampf zu beginnen.	Le rapport de mission comportait les informations nécessaires sur la composition de la flotte ennemie, Sir. Maintenant, nous savons à qui nous devons faire face ! Quittez la vue de l’île pour vous préparer à la lutte.	任务报告包含我们需要的关于敌方舰队构成的所有信息， 长官。 现在我们知道了敌军实力！进入作战指挥部视图开始战斗准备。	O relatório da missão contém todas as informações sobre a composição da frota inimiga, sir. Agora sabemos quem vamos combater! Entre na vista da Ilha para começar as preparações para o combate.	Рапорт миссии содержал всю необходимую для нас информацию о составе вражеского флота, сэр. Теперь мы знаем, с чем нам предстоит столкнуться! Перейдите в режим просмотра Острова, чтобы начать подготовку к бою.	El informe de la misión contiene todas las informaciones necesarias sobre la composición de la flota enemiga, Sir. Ahora sabemos contra qué vamos a luchar. Entre en la vista de Isla para comenzar los preparativos para el combate.
T2M20	Enable Airstrike missions	Odblokuj misję Nalot	Entsperre die Mission Luftangriff.	Débloquer le mot Rais	启用空袭任务	Desbloqueie a Missão de ataque aéreo	Разблокируйте миссию Авиаудар	Desbloquee la misión de Ataque aéreo
T2M20d	Click the Meteorology Room, Admiral. There you can set the switch to "Add 1x Airstrike".	Kliknij pokój meteorologiczny, Admirale. Tam możesz ustawić przełącznik na "Dodaj 1x Nalot".	Klicke auf den Meteorologieraum, Admiral. Dort kannst du den Schalter in die Position „1x Luftangriff hinzufügen“ bringen.	Cliquez sur la Salle Météo, Amiral. Ici, vous pouvez installer l’interrupteur « Ajoutez 1 x Raid ».	点击气象室。 在那里您可以选择“添加 1x 空袭任务”。	Faça clique sobre a sala de meteorologia, Almirante. Ali pode configurar o selecionador em “Adicionar 1x Ataque aéreo”.	Нажмите на метеорологическое помещение, Адмирал. Теперь Вы можете установить переключатель на «Добавить 1x Авиаудар»	Haga un clic sobre la Sala de Meteorología, Almirante. Allí puede poner el seleccionador en «Añadir 1x Ataque aéreo».
T2M21	Prepare an Airstrike mission	Przygotuj misję Nalot	Bereite die Mission Luftangriff vor	Préparer la mission Raid	准备空袭任务	Desbloqueie a missão de ataque aéreo	Подготовьте миссию Авиаудар	Prepare la misión de Ataque aéreo
T2M21b	Change the deck state to Launching	Zmień stan pokładu na Wysyłanie	Wechsle den Deckzustand auf Entsenden.	Changez le statut du bord en Envoyer´	将甲板状态更改为起飞	Mude o estado do bordo para Enviar.	Измените состояние палубы на Отправка	Cambie de estado y ponga Enviando.
T2M21bd	Now you can use the Deck Management panel to set the deck to its Launching state, sir.	Teraz możesz użyć panelu Zarządzanie pokładem, aby ustawić pokład w stan Wysyłanie, Sir.	Jetzt kannst du das Menü Deckmanagement nutzen, um das Deck in den Zustand Entsenden zu bringen, Sir.	Maintenant, vous pouvez utiliser le panneau de Gestion du bord pour mettre le bord en Envoyer, Sir.	您可以使用甲板管理将甲板设置为起飞状态。	Agora pode utilizar o painel de Gestão do bordo para configurar o estado de Enviar, sir.	Теперь Вы можете воспользоваться панелью Управление палубой, чтобы установить на палубе состояние Отправка, сэр.	Ahora puede utilizar el panel de Gestión de la Cubierta para poner el estado en Enviando, Sir.
T2M21d	Prepare an Airstrike mission using the panel below, sir.	Przygotuj misję Nalot korzystając z panelu poniżej, Sir.	Bereite die Mission Luftangriff vor, indem du das nachfolgenden Menü verwendest, Sir.	Préparez la mission Raid en utilisant le panneau ci-dessous, Sir.	在下面的界面中准备一次空袭任务。	Prepare a Missão de ataque aéreo com o uso do painel mais abaixo, sir.	Подготовьте миссию Авиаудар, используя панель ниже, сэр.	Prepare la misión de Ataque aéreo con el uso del panel abajo, Sir.
T2M22	Target the enemy	Namierz wroga	Orte den Feind	Ciblez l’ennemie	瞄准敌人	Detete a posição do inimigo	Нацельтесь на врага	Identifique al enemigo.
T2M22d	Once you have selected our target, we can prepare our attack strategy.	Po wybraniu celu możemy przygotować naszą strategię ataku.	Nachdem das Ziel gewählt wurde, können wir unsere Angriffsstrategie vorbereiten.	ne fois que vous avez sélectionné notre cible, nous pouvons préparer notre stratégie d'attaque.	一旦你选择了目标， 我们就可以准备我们的战斗策略。	Depois de selecionar o alvo, podemos preparar a nossa estratégia de ataque.	После выбора цели мы можем подготовить нашу стратегию нападения.	Después de seleccionar el objetivo, podemos preparar nuestra estrategia de ataque.
T2M24	Prepare and approve an attack strategy	Przygotuj i zatwierdź strategię bitwy	Bereite vor und genehmige die Kampfstrategie	Préparer et approuver une stratégie d'attaque	准备和批准战斗策略	Prepare e confirme a estratégia do combate	Подготовьте и утвердите стратегию боя	Prepare y confirme la estrategia del combate.
T2M24d	This is the menu for preparing our attack strategy, Admiral. A strategy comprises a set of 5 maneuvers, each represented by a card. There are 3 different types of maneuver: Offensive (red), Defensive (blue), and Supportive (green). You can switch between these categories by clicking the tabs to the left of the cards. For this assault, sir, I recommend that we place the Offensive maneuver “Anvil Attack” in slot #1. Slot #5 would be an ideal place for a Defensive maneuver, “Jinking”. As we require more defense, I suggest allocating Supportive maneuver “Strike from the Sun” to slot #2.	To menu służy do przygotowania naszej strategii ataku, Admirale. Strategia składa się z zestawu 5 manewrów, z których każdy reprezentowany jest przez kartę. Istnieją 3 różne rodzaje manewrów: Ofensywny (czerwony), Defensywny (niebieski) i Wspierający (zielony). Możesz przełączać się między tymi kategoriami, klikając karty po lewej stronie kart. W przypadku tego szturmu, Sir, zalecam umieszczenie manewru ofensywnego "Kowadło" w slocie nr 1. Slot nr 5 będzie idealnym miejscem dla manewru defensywnego "Przekierowanie". Ponieważ potrzebujemy więcej obrony, proponuję przydzielić manewr wspierający "Cios od Słońca" do slotu #2.	Dieses Menü dient dazu, unsere Angriffsstrategie zu vorbereiten, Admiral. Die Strategie besteht aus 5 Manövern, jedes von ihnen wird durch eine Karte vertreten. Es gibt 3 verschiedene Arten von Manövern: Offensivmanöver (rot), Defensivmanöver (blau) und Unterstützungsmanöver (grün). Du kannst zwischen den Kategorien umschalten, indem du die Karten links anklickst. Bei diesem Sturm, Sir, empfehle ich die Platzierung des Offensivmanövers „Amboss“ im Slot Nr. 1. Slot Nr. 5 wird der ideale Ort für das Defensivmanöver „Umleiten“ sein. Da wir mehr Verteidigung brauchen, schlage ich vor, das Unterstützungsmanöver „Schlag von der Sonne“ zum Slot #2 zuzuteilen.	Voici le menu de préparation de notre stratégie d'attaque, Amiral. Une stratégie comprend un ensemble de 5 manœuvres, chacune représentée par une carte. Il existe 3 types de manœuvre différents : Offensive (rouge), Défensive (bleu), et Soutien (vert). Vous pouvez passer d'une catégorie à l'autre en cliquant sur les onglets situés à gauche des cartes. Pour cet assaut, monsieur, je recommande que nous placions la manœuvre Offensive « Attaque d'enclume » dans l'emplacement n° 1. L'emplacement n° 5 serait un endroit idéal pour la manœuvre défensive  « Redirection ». Comme nous avons besoin de plus de défense, je suggère d'allouer la manœuvre de soutien  « Strike from the Sun » est l'emplacement n° 2.	海军上将， 您可以在这里准备我们的战斗策略。 一个策略包括一组 5 个操作， 每个操作由一张卡片表示。 有 3 种不同类型的操作：进攻（红色）、防守（蓝色）和支持（绿色）。 您可以通过选择下面高亮的按钮在这些类别之间切换。 对于这场战斗， 我建议我们将进攻操作“铁砧攻击”放在槽位 #1。 槽位 #5 将是我们防御操作“重定向打击”的理想场所。 由于我们需要更多的防御， 我建议将支援操作“耀式攻击”分配到槽位 #2。	Este menu serve para preparar a nossa estratégia de ataque, Almirante. A estratégia consiste num conjunto de 5 manobras. Cada um deles é representado por uma carta. Existem 3 tipos de manobras: Ofensivo (vermelho), Defensivo (azul) e Auxiliar (verde). Pode passar entre as categorias fazendo um clique sobre as cartas à esquerda. Sir, no caso deste ataque recomendo colocar a manobra ofensiva “Bigorna” no slot no. 1. O slot no. 5 será o lugar perfeito para uma manobra defensiva “Reencaminhamento”. Já que precisamos de mais defesa, proponho colocar uma manobra auxiliar “Golpe contra o Sol” no slot no. 2.	Это меню служит для подготовки стратегии нашего нападения, Адмирал. Стратегия состоит из набора из 5 маневров, каждый из которых представлен карточкой. Есть 3 разных типа маневров: Наступательный (красный), Оборонительный (синий) и Поддерживающий (зеленый). Вы можете переключаться между этими категориями, нажимая на вкладки слева от карточек. В случае этого штурма, сэр, я рекомендую разместить наступательный маневр «Наковальня» в слоте номер 1. Слот номер 5 будет идеальным местом для оборонительного маневра «Перемещение». Поскольку нам нужно больше обороны, предлагаю поместить поддерживающий маневр «Удар от солнца» в слот номер 2.	Este menú sirve para preparar nuestra estrategia de ataque , Almirante. La estrategia consiste en un conjunto de 5 maniobras. Cada una se representa por una carta. Existen 3 tipos de maniobras: Ofensiva (roja), Defensiva (azul) y Auxiliar (verde). Puede navegar entre las categorías haciendo clic en las cartas a la izquierda. En el caso de este ataque, Sir, recomiendo colocar la maniobra ofensiva «Yunque» en el espacio no. 1. El espacio no. 5 será el lugar perfecto para una maniobra defensiva de «Redireccionamiento». Puesto que necesitamos más defensa, propongo colocar la maniobra auxiliar «Ataque desde el sol» en el espacio no. 2.
T2M25	Set the recovery area	Ustaw strefę odbioru	Stelle die Übernahmezone ein.	Définissez une zone de récupération	设置着陆区	Configure a zona de receção	Установите район приема	Configure la zona de recepción
T2M25d	If you approve of my recommendations, Admiral, please click the Confirm button. As always, we need to specify the recovery area where our airmen will wait for pickup. For the purposes of this mission, I suggest clicking the current location of our fleet.	Jeśli akceptuje pan moje zalecenia, Admirale, proszę kliknąć przycisk "Potwierdzam". Jak zawsze, musimy określić obszar odbioru, w którym nasi lotnicy będą oczekiwać. Na potrzeby tej misji proponuję kliknąć na aktualną lokalizację naszej floty.	Wenn Sie meine Anweisungen akzeptieren, Admiral, klicken Sie bitte auf die Taste „Bestätige“. Wir müssen wie immer den Übernahmebereich, in dem unsere Piloten warten werden, bestimmen. In diesem Fall schlage ich vor, die aktuelle Position unseres Schiffs anzuklicken, Sir.	Si vous acceptez mes commandes, Amiral, veuillez cliquer le bouton «  Je confirme », Comme toujours, nous devons spécifier la zone de récupération où nos aviateurs attendront d'être pris en charge. Pour les besoins de cette mission, je suggère de cliquer sur l'emplacement actuel de notre flotte.	如果您同意我的建议， 请单击“确认”按钮。 与往常一样， 我们需要确定着陆地点， 飞行员会去那里等待我们接他们。 我建议点击我们的舰队来完成这项任务。	Se aceitar as minhas recomendações, Almirante, faça clique sobre o botão “Confirmo”. Como sempre, temos de determinar a zona de receção, onde os nossos pilotos vão ficar à espera. Para as necessidades desta missão, podemos fazer clique na localização atual da nossa frota.	Если Вы принимаете мои рекомендации, Адмирал, пожалуйста, нажмите кнопку «Подтверждаю». Как всегда, мы должны обозначить район приема, в котором наши летчики будут ожидать. Для этой миссии я предлагаю нажать на текущее местоположение нашего флота.	Si acepta mis recomendaciones, Almirante, haga un clic en «Confirmo». Como siempre, tenemos que determinar la zona de recepción en la que vamos a esperar por nuestros pilotos. Para las necesidades de esta misión, propongo hacer un clic sobre la localización actual de nuestra flota.
T2M26	Return to the deck and prepare the aircraft	Wróć do pokładu i przygotuj samoloty	Kehre zum Deck zurück und bereite die Flugzeuge vor.	Revenez au bord et préparez les avions.	返回甲板并准备飞机	Volte a bordo e prepare os aviões	Вернитесь на палубу и подготовьте самолеты	Vuelva la cubierta y prepare los aviones.
