	en	pl	de	fr	zh	pt	ru	es
Brief3.3_01_02	We have identified three possible locations of the Japanese carrier launching the attacks,	Zidentyfikowaliśmy trzy możliwe lokalizacje japońskiego lotniskowca przeprowadzającego ataki,	Wir haben drei mögliche Lagen des japanischen Flugzeugträgers lokalisiert, der die Angriffe durchführt,	Nous avons identifié trois possibles localisations du porte-avions japonais lançant les attaques,	我们已经确定了日本航母发动袭击的三个可能位置，	Identificámos três localizações possíveis do porta-aviões japonês que realiza ataques	Мы определили три возможных точки местоположения японского авианосца, который совершал нападение,	Hemos identificado tres localizaciones posibles del portaaviones japonés que realiza ataques
Brief3.3_01_03	as well as the potential location of another carrier strike group supporting them.	a także potencjalne położenie wspierającej je kolejnej lotniskowcowej grupy uderzeniowej.	sowie die wahrscheinliche Lage der weiteren unterstützenden Flugzeugträger-Sturmgruppe.	et position potentielle d’un autre groupe aéronaval les soutenant.	以及提供支援的另一个航母战斗群的潜在位置。	e também a localização potencial de mais um grupo de ataque especial que os apoia.	а также потенциальное расположение еще одной ударной группы авианосцев, которая оказывала поддержку.	y además la localización potencial de un grupo de ataque que los ayuda.
Brief3.3_01_04	It is imperative that we eliminate the carrier launching the airstrikes	Kluczowe jest wyeliminowanie lotniskowców, zanim zaczniemy naloty	Das allerwichtigste ist die Flugzeugträger zu eliminieren, bevor wir mit den Luftangriffen beginnen	Éliminer les porte-avions est cruciale avant de lancer les raids	我们必须消灭发动空袭的航母	O mais importante é eliminar os porta-aviões antes de começarmos os ataques aéreos	Главное уничтожить авианосцы до начала наших авиаударов	Es necesario eliminar los portaaviones antes de que empecemos los ataques.
Brief3.3_01_05	and send CAPs to help defend the base at Dutch Harbor for the duration of the enemy’s assault.	i wysłanie Bojowego Patrolu Powietrznego, by pomóc w obronie bazy na Dutch Harbor w trakcie wrogiego ataku.	und eine Mission KLP zu schicken, um bei der Verteidigung des Stützpunktes Dutch Harbor während des feindlichen Angriffs zu helfen.	et envoyer la mission BPP pour aider à défendre la base sur Dutch Harbor pendant son attaque.	并派遣空中巡逻队在敌人进攻期间帮助保卫荷兰港的基地。	e enviar uma missão PAC para ajudar a base em Dutch Harbor durante um ataque inimigo.	и отправить Боевой Воздушный Патруль, чтобы помочь в обороне базы на Датч-Харбор во время второй вражеского наступления.	Además, tenemos que enviar nuestra Patrulla Aérea de Combate para ayudar en la defensa de la base de Dutch Harbor durante el ataque enemigo.
Brief3.3_01_06	We can be there soon, sir. How should we proceed?	Możemy tam być wkrótce, sir. Jak powinniśmy postępować?	Wir können bald dort sein, Sir. Wie sollen wir verfahren?	Nous pouvons y arriver bientôt, Comment devons-nous agir ?	长官，  我们很快就能到达那里，  我们应该如何行动？	Podemos estar ali daqui a pouco, sir. Como devemos agir?	Мы можем быстро прибыть туда, сэр. Как нам поступить?	Podemos estar allí dentro de poco, Sir. ¿Cómo tenemos que proceder?
Brief3.3_02_01	Sir, Japanese vessels have been sighted north of Attu Island. Reports suggest they are carrying troops to the island.	Sir, japońskie statki zostały zauważone na północ od wyspy Attu. Raporty sugerują, że przewożą one żołnierzy na wyspę.	Sir, es wurden japanische Schiffe gesichtet, nördlich von der Insel Attu. Die Berichte suggerieren, dass sie Soldaten auf die Insel befördern.	Sir, les navires japonais ont été repérés au Nord de l’île d’Attu. D’après les rapports, ils transportent les soldats sur l’île.	长官，  在阿图岛以北发现了日本船只。  报道称，  他们正在向该岛运送部队。	Sir, os navios japoneses foram avistados aos norte da ilha Attu. Os relatórios sugerem que estão a transportar soldados para a ilha.	Сэр, к северу от острова Атту были замечены японские корабли. Согласно сообщениям, они перемещают солдат на остров.	Sir, los buques japoneses han sido avistadas al norte de la isla de Attu. Los informes sugieren que están transportando soldados a la isla.
Brief3.3_02_02	A ship has been sent from Dutch Harbor to evacuate Attu; we need to provide air support to ensure the ship’s safe passage to and from the island.	Z Dutch Harbor wysłano statek, który ma ewakuować Attu; musimy zapewnić wsparcie lotnicze, aby zapewnić bezpieczne przejście statku na wyspę i z powrotem.	Von Dutch Harbor wurde ein Schiff geschickt, das Attu evakuieren soll; wir sollen eine Luftunterstützung sichern, um eine sichere Fahrt des Schiffs zu der Insel und zurück zu sichern.	On a envoyé un navire de Dutch Harbor chargé de l’évacuation d’Attu ; nous devons assurer un soutien aérien pour que le navire puisse arriver sur l’île et revenir.	我们的一艘船已从荷兰港出发前往疏散在阿图岛的人员，  我们需要为他们提供空中支援，  以确保船只安全进出该岛。	Desde Dutch Harbor foi enviado um navio para evacuar Attu. Temos de organizar apoio aéreo para garantir uma passagem segura do navio até a ilha e de volta.	Из Датч-Харбора было отправлено судно для эвакуации с Атту; мы должны предоставить поддержку с воздуха, чтобы обеспечить безопасное перемещение корабля к острову и обратно.	Desde Dutch Harbor se ha enviado un buque para evacuar la isla de Attu. Tenemos que ofrecerles apoyo aéreo para que puedan pasar de manera segura del buque a la isla y volver.
Brief3.3_02_03	We must take out the enemy’s invasion fleet before our rescue ship lands, Admiral!	Musimy zniszczyć flotę inwazyjną wroga, zanim dotrze do nas statek ratunkowy, Admirale!	Wir müssen die Angriffsflotte des Feindes zerstören, bevor das Rettungsschiff bei uns ankommt, Admiral!	Nous devons détruire la flotte d’invasion de l’ennemi avant que le navire de secours nous arrive, Amiral !	我们必须在我们的救援船登陆之前干掉敌人的攻击舰队！	Almirante, temos de destruir a frota do inimigo antes de chegar o navio de resgate, Almirante!	Мы должны уничтожить вражеский флот до того, как спасательный корабль прибудет к нам, Адмирал!	Tenemos que destruir la flota invasora del enemigo antes de que llegue el buque de rescate, ¡Almirante!
Brief3.4_01_01	This will be dangerous, sir, but I see no alternative. To make our way to the Banda Sea—grid square P9—the only viable route from the Andaman Sea is through the Strait of Malacca.	To będzie niebezpieczne, sir, ale nie widzę innego wyjścia. Aby dostać się na Morze Banda - kwadrat P9 - jedyna realna droga z Morza Andamańskiego prowadzi przez Cieśninę Malakka.	Das wird gefährlich, Sir, aber ich sehe keine andere Möglichkeit. Um die Bandasee zu erreichen - Quadrat P9 - führt die einzig reelle Strecke von der Andamanensee durch die Straße von Malakka.	Ce sera dangereux sir, mais je ne vois pas d’autre solution. Pour atteindre la mer de Banda - secteur P9- la seule route réelle à partir de la mer d’Andaman traverse la détroit Malacca.	长官，  这很危险，  但我别无选择。  如果要前往班达海的话  ——  P9 网格  ——  从安达曼海出发的唯一可行路线是穿过马六甲海峡。	Será perigoso, sir, mas não vejo outra possibilidade. Para chegar até o Mar Banda - quadrante P9 - o único caminho real desde o Mar de Andaman levar através do Estreito de Malaca.	Это будет опасно, сэр, но я не вижу другого выхода. Чтобы добраться до моря Банда – квадрат P9 – единственный приемлемый маршрут из Андаманского моря проходит через Малаккский пролив.	Será peligroso, Sir, pero no veo otra posibilidad. Para llegar la mar de Banda, zona P9, el único camino real lleve desde el mar de Andamán a través del estrecho de Malaca.
Brief3.4_01_02	We need to be careful. Our route passes close by two enemy bases with coastal artillery—albeit only one is complete.	Musimy być ostrożni. Nasza trasa przebiega w pobliżu dwóch wrogich baz wyposażonych w artylerię nadbrzeżną - choć tylko jedna jest kompletna.	Wir müssen vorsichtig sein. Unsere Route verläuft in der Nähe von zwei feindlichen Stützpunkten mit Küstenartillerie - aber nur einer ist fertig gebaut worden.	Nous devons être prudents. Notre route passe près de deux bases ennemies munie de l’artillerie côtière - même si seulement une d’entre elles est terminée.	我们得小心。  我们的路线经过两个拥有海岸大炮的敌方基地附近 —— 尽管只有一个是可用的。	Temos de ter cuidado. O nosso caminho vai na proximidade de duas bases inimigas equipadas com artilharia costeira, ainda que só uma esteja terminada.	Мы должны действовать осторожно. Наш маршрут проходит рядом с двумя вражескими базами, оснащенными береговой артиллерией, хотя полностью укомплектована лишь одна.	Hay que tener cuidado. Nuestra ruta va en la proximidad de dos bases enemigas que tienen artillería costera, aunque sólo una está llena.
Brief3.4_01_03	The base south of Singapore is equipped with a high-range cannon. While it stands, we cannot break through to the South China Sea without coming into its range. It must be destroyed.	Baza na wschód od Singapuru uzbrojona jest w artylerię dalekosiężną. Póki ona stoi, nie możemy przedrzeć się do Morza Południowochińskiego bez wpadnięcia w jej zasięg. Musimy ją zniszczyć.	Der Stützpunkt östlich von Singapur ist mit einer Langstreckenkanone gerüstet. Solange sie dort steht, können wir das Südchinesische Meer nicht erreichen, ohne in ihre Reichweite zu kommen. Wir müssen sie zerstören.	La base à l’est de Singapour est munie d’un canon à très longue portée. Tant qu’il est là, nous ne pouvons pas atteindre la mer de Chine du Sud sans tomber sous sa portée. Nous devons le détruire.	敌人在新加坡南部的基地配备了高射程大炮。  如果不进入其射程，  就无法突入南海。  因此，  它必须被摧毁。	A base ao leste da Singapura está equipada com um canhão de longa distância. Enquanto estiver lá, não poderemos atingir ó Mar do Sul da China sem entrar na sua zona de alcance. Temos de destruí-la.	База к востоку от Сингапура вооружена дальнобойной артиллерией. Пока она стоит, мы не сможем проникнуть в Южно-Китайское море, не попав в радиус ее действия. Нам необходимо уничтожить ее.	La base al este de Singapur está equipada con artillería de largo alcance. Mientras esté allí, no podremos abrirnos camino hasta el mar del Sur de China sin entrar en su zona de alcance. Tenemos que destruirla.
Brief3.4_01_04	Two enemy bases operate patrols in the area, which might impede our attacks on the cannon.	Dwie bazy wroga prowadzą w tym rejonie patrole, które mogą utrudnić nasze ataki na artylerię przybrzeżną.	Zwei feindliche Stützpunkte patrouillieren die dieser Region und das kann unsere Angriffe auf die Kanone erschweren.	Deux bases de l’ennemi ont leur patrouilles dans cette région, lesquelles peuvent empêcher nos attaques sur le canon.	两个敌方基地在该地区派出部队进行巡逻，  这可能会阻碍我们对大炮的攻击。	Duas bases do inimigo realizam patrulhas nesta região, o que poderá dificultar os nossos ataques ao canhão.	В этом районе две вражеские базы осуществляют патрулирование, это может помешать нашему наступлению на береговую артиллерию.	Dos bases del enemigo realizan patrullas en esta región y pueden dificultar nuestros ataques a la artillería costera.
Brief3.4_01_05	We have not ascertained the exact locations of these bases, but we know of four possibilities. We must take out their airfields before we strike the cannon.	Nie określiliśmy dokładnej pozycji tych baz, ale znamy cztery możliwości. Przed zniszczeniem stanowiska artylerii przybrzeżnej musimy pozbawić je lotnisk.	Wir haben die genaue Lage dieser Stützpunkte noch nicht festgelegt, aber wir kennen vier Möglichkeiten. Bevor wir die Kanone zerstören, müssen wir ihre Landeplätze vernichten.	Nous n’avons pas localisé précisément ces bases, mais nous connaissons quatre possibilités. Avant de détruire le canon, nous devons éliminer les aérodromes.	我们还没有确定这些基地的确切位置，  不过我们了解到有四个潜在的方位。  在我们击中大炮之前，  我们必须得先摧毁他们的机场。	Não determinámos a posição exata dessas bases, mas conhecemos quatro possibilidades. Antes de destruir o canhão, temos de destruir os respetivos aeroportos.	Мы не определили точное расположение этих баз, но нам известны четыре возможные точки. Прежде чем уничтожить станции береговой артиллерии, мы должны лишить их аэродромов.	No hemos determinado la posición precisa de dichas bases, pero sabemos de cuatro posibilidades. Antes de destruir el poste de artillería costera, tenemos que destruir sus aeropuertos.
Brief3.4_01_06	We will almost certainly encounter other hostile forces on our way. This is going to be a difficult journey, sir—we must stay alert!	Prawie na pewno napotkamy na swojej drodze inne wrogie siły. To będzie trudna podróż, sir - musimy zachować czujność!	Wir werden auf unserem Weg sicherlich feindliche Kräfte treffen. Das wird eine schwierige Reise sein, Sir - wir müssen achtsam sein!	Nous rencontreront certainement des forces ennemies sur notre route. Ce sera un voyage difficile, sir, nous devons rester prudents !	我们肯定会在途中遇到其他敌对势力，  这是一段危险的旅程  ——  我们必须保持警惕！	Estamos quase certos de que encontraremos outras forças inimigas a caminho. Será uma viagem difícil, sir. Temos de estar atentos!	Мы почти наверняка столкнемся с другими вражескими силами на своем пути. Это будет трудное путешествие, сэр, мы должны сохранять бдительность!	Casi seguro encontraremos fuerzas enemigas. Será un viaje difícil, Sir. ¡Tenemos que mantener cuidado!
Brief4.1_01_01	Task Force 62 needs our help, Admiral. The Japanese launched an unexpected night attack where the group is stationed, near Savo Island.	Grupa Zadaniowa 62 potrzebuje naszej pomocy, Admirale. Japończycy wysłali niespodziewany atak nocny w kierunku grupy, niedaleko wyspy Savo.	Task Force 62 braucht unsere Hilfe, Admiral. Die Japaner haben einen überraschenden Nachtangriff in Richtung der Gruppe, in der Nähe der Insel Savo gestartet.	Task Force 62 a besoin de notre aide, Amiral. Les japonais ont lancé une attaque surprise de nuit dirigée à l’encontre du groupe, près de l’île de Savo.	长官，  第 62 特遣队需要我们的帮助。  日本人在该部队驻扎的萨沃岛附近发动了一场出人意料的夜间袭击。	Task Force 62 precisa da nossa ajuda, Almirante. Os japoneses enviaram una ataque inesperado na direção do grupo, perto da ilha de Savo.	Оперативной Группе 62 требуется наша помощь, Адмирал. Японцы осуществили внезапное нападение ночью в направлении группы недалеко от острова Саво.	El Grupo Especial 62 necesita nuestra ayuda, Almirante. Los japoneses han enviado un ataque nocturno inesperado en la dirección del grupo, cerca de la isla de Savo.
Brief4.1_01_02	They survived the night, but the Japanese offensive continues. We need to provide all the air support we can to fight off the attack.	Pomimo tego, że przetrwali nocny atak, to japońska ofensywa nadal jest w toku. Musimy udzielić im jak największego wsparcia lotniczego, aby odeprzeć atak.	Sie haben unterbrochen, aber die japanische Offensive läuft weiter. Wir müssen ihnen soviel Luftunterstützung bieten, wie möglich, um die Angriffe abzuwehren.	Ils ont survécu, mais l’offensive japonaise est toujours en cours. Nous devons leur fournir autant de soutien aérien que nous pouvons repousser.	他们在夜间幸存了下来，  但日军的进攻仍在继续。  我们得给他们提供空中支援。	Sobreviveram, mas a ofensiva japonesa ainda está em curso. Temos de garantir o maior ataque aéreo possível para repelir o inimigo.	Несмотря на то, что они выдержали ночное нападение, японское наступление все еще продолжается. Мы должны оказать им максимально возможную поддержку с воздуха, чтобы отразить наступление.	A pesar de haber sobrevivido el ataque, la ofensiva japonesa está en curso. Tenemos que ofrecerles el mayor ataque aéreo que podamos para combatir el ataque.
Brief4.1_01_03	What should be our first move, sir?	Co powinniśmy zrobić najpierw, sir?	Was sollen wir zuerst machen, Sir?	Qu’est-ce que nous devons faire en premier lieu, sir ?	长官，  我们的第一步应该怎么做？	O que devemos fazer primeiro, sir?	Что нам сделать в первую очередь, сэр?	¿Qué es lo que tenemos que hacer primero, Sir?
Brief4.1_02B_01	We’re in crisis, sir! I don’t know how many more hits our carrier can survive... We are being inundated with reports of damage throughout the ship.	Mamy problem, sir! Nie wiem, ile jeszcze trafień wytrzyma nasz lotniskowiec... Napływają do nas raporty o uszkodzeniach z całego statku.	Wir haben ein Problem, Sir! Ich weiß nicht, wie viele Treffer unser Flugzeugträger noch aushalten kann... Wir bekommen Bericht über die Zerstörungen des ganzen Schiffes.	Nous avons l’avantage, sir ! Je ne sais pas combien de balles résistera cette porte-avion... Nous recevons les rapports sur les endommagements de tout navire.	长官，  我们正处于危机之中！我不知道我们的航母还能承受多少次打击……我们收到了很多与航母受损有关的报告。	Temos uma crise, sir! Não sei quantos golpes vai sobreviver o nosso porta-aviões... Estamos a receber informação sobre as danificações de todo o navio.	У нас проблема, сэр! Я не знаю, сколько еще попаданий сможет выдержать наш авианосец... Мы получаем сообщения о повреждениях со всего корабля.	¡Tenemos un problema, Sir! No sé cuántos golpes más sobrevivirá nuestro portaaviones, Sir. Nos están llegando informes sobre daños en todo el buque.
Brief4.1_02B_02	The worst of it is the engines—they’ve broken down. The bombardment rages on, and we are immobilized.	W najgorszym stanie są silniki - zepsuły się. Bombardowanie trwa, a my jesteśmy unieruchomieni.	Am schlechtesten hat es die Motoren getroffen - sie sind kaputt. Der Bombenangriff dauert, und wir sind außer Betrieb.	Les moteurs sont les plus difficiles - ils sont endommagés. Le bombardement est en cours, et nous nous immobilisés.	最糟糕的是引擎  ——  它们已经坏掉了。  轰炸肆虐，  我们动弹不得。	Os motores são os piores - avariaram. O bombardeamento está a seguir e nós estamos imobilizados.	В худшем состоянии находятся двигатели: они сломались. Продолжается бомбардировка, а мы обездвижены.	Los motores están en el peor estado, se han roto. El bombardeo está en curso y nosotros estamos inmovilizados.
Brief4.1_02B_03	We need more repairs than we can handle ourselves. A tugboat is on its way to tow us to the nearest suitable shipyard.	Potrzebujemy więcej napraw, niż jesteśmy w stanie sami przeprowadzić. Holownik jest w drodze, aby zabrać nas do najbliższej nadającej się do tego stoczni.	Wir brauchen mehr Reparaturen, als wir im Stande sind, sie selbst zu durchzuführen. Ein Schlepper ist unterwegs, um uns in die nächste geeignete Werft zu bringen.	Nous avons besoin de plus de réparations que nous sommes capables de réaliser. Un remorqueur est en route, pour nous emmener au chantier naval le plus près.	我们无法独自处理更多的维修工作，  一艘拖船正在将我们拖到最近的造船厂。	Precisamos de mais reparações do que somos capazes de realizar sem ajuda. O reboque está a caminho para nos levar até o estaleiro mais próximo.	Нам требуется больший объем ремонта, чем мы способны выполнить своими силами. Буксир уже в пути, чтобы доставить нас на ближайшую подходящую верфь.	Necesitamos más reparaciones que somos capaces de realizar. El buque de remolque está en camino para llevarnos hasta el astillero más cercano.
Brief4.1_02B_04	It should arrive in five hours. The enemy fleet will surely try to move in for the coup de grâce, so we need to prepare to defend ourselves as best we can.	Powinien przybyć za pięć godzin. Flota wroga na pewno będzie próbowała wkroczyć, aby zadać nam ostateczny cios, więc musimy przygotować się do obrony najlepiej jak potrafimy.	Er soll in fünf Stunden ankommen. Die feindliche Flotte wird mit Sicherheit versuchen einzuschreiten, um einen Staatsstreich durchzuführen, wir müssen also die bestmöglichen Vorkehrungen für die Verteidigung treffen.	Il doit arriver dans cinq heures. La flotte de l’ennemie essaiera d’entrer afin de faire un coup d’État, donc nous devons nous préparer à la défense le mieux nous pouvons le faire.	它应该在五个小时内到达。  但是敌人的舰队肯定会试图给我们致命一击，  所以我们需要做好准备，  尽我们所能保卫自己。	Deve chegar daqui a cinco horas. A frota inimiga vai tentar entrar de certeza para fazer um coup d’état e por isso devemos preparar-nos para a defesa o melhor que podemos.	Он должен прибыть через 5 часов. Вражеский флот наверняка попытается наступать, чтобы нанести нам последний удар, так что мы должны быть готовы защищаться наилучшим образом.	Debe llegar dentro de cinco horas. Seguro que la flota intentará entrar en combate para destruirnos por completo, entonces nos tenemos que preparar para la defensa lo mejor que podamos.
Brief4.1_02B_05	We received word that Task Force 62 is safe and no longer under attack—so there’s some good news, at least...	Otrzymaliśmy wiadomość, że Grupa Zadaniowa 62 jest bezpieczna i nie jest już atakowana. W końcu jakieś dobre wieści...	Wir haben die Nachricht bekommen, dass die Einsatzgruppe 62 sicher ist und nicht mehr angegriffen wird. Endlich gute Nachrichten...	Nous avons reçu un message que le Groupe Tactique 62 est en toute sécurité sans attaques. Enfin, une bonne nouvelle...	我们收到消息说 62 特遣队很安全，  不再受到攻击  ——  所以还是有一些好消息的，  至少……	Recebemos a mensagem de que a Força-Tarefa 62 está segura e já não está a ser atacada. Boas notícias, finalmente.	Мы получили сообщение, что Оперативная Группа 62 находится в безопасности и больше не подвергается нападениям. Наконец-то хорошие новости...	Hemos recibido el mensaje que de el Grupo Especial 62 está seguro y ya no está siendo atacado. Finalmente, buenas noticias...
Brief4.1_02_01	Good morning, Admiral. The tug towed us throughout the night, and we made good distance.	Dzień dobry, Admirale. Holownik holował nas przez całą noc i udało nam się pokonać spory dystans.	Guten Tag, Admiral. Der Schlepper schleppte uns die ganze Nacht und wir haben eine schöne Strecke hinter uns.	Bonjour Amiral. Un remorqueur nous a traîné toute la nuit et nous avons réussi à parcourir une longue distance.	早安，  长官。  拖船整个晚上都拖着我们，  我们保持了很好的距离。	Bom dia, Almirante. Graças ao navio de reboque conseguimos percorrer uma distância bastante longa.	Здравствуйте, Адмирал. Буксир вел нас всю ночь, и нам удалось преодолеть большое расстояние.	Buenos días, Almirante. El buque de remolque nos estuvo remolcando durante toda la noche y finalmente hemos conseguido llegar bastante lejos.
Brief4.1_02_02	Unfortunately, no nearby harbors are equipped to repair the kind of damage we’ve sustained. We still have a long journey ahead of us.	Niestety, żaden z pobliskich portów nie jest w stanie naprawić szkód, które ponieśliśmy. Czeka nas jeszcze długa podróż.	Leider kann keiner der benachbarten Häfen die Schäden, die wir erlitten haben, beheben. Wir haben noch eine lange Reise vor uns.	Malheureusement, aucun des ports voisins ne peut pas réparer les dégâts que nous avons subis. Nous avons un long voyage à faire.	不幸的是，  附近没有港口能够修复我们遭受的那种破坏，  我们还有很长的路要走。	Infelizmente, nenhum dos portos na proximidade não é capaz de reparar as danificações que sofremos. Está-nos a esperar uma longa viagem.	К сожалению, ни один из близлежащих портов не может восстановить наши повреждения. Нам еще предстоит долгий путь.	Desgraciadamente, ningunos de los puertos cercanos puede reparar nuestras danificaciones. Nos espera un largo camino.
Brief4.1_02_03	The Japanese onslaught shows no signs of letting up. We need to keep defending our strike group until we reach calmer territory.	Japońska ofensywa nie ma zamiaru ustąpić. Musimy bronić naszej grupy uderzeniowej, dopóki nie dotrzemy do spokojniejszego terytorium.	Die japanische Offensive geht nicht zurück. Wir müssen unsere Sturmgruppe solange wehren bis wir ein ruhigeres Gebiet erreichen.	L’offensive japonaise ne montre aucune intention de céder. Nous devons défendre notre groupe aéronaval jusqu’à arriver sur un territoire plus calme.	日军的猛攻丝毫没有减弱的迹象。  我们需要继续保卫我们的战斗群，  直到我们到达更平静的地区。	A ofensiva japonesa não tem a intenção de se retirar. Temos de defender a nossa Força-Tarefa até chegarmos a um território mais calmo.	Японская атака не собирается отступать. Мы должны защищать нашу ударную группу, пока не доберемся до более спокойной территории.	La ofensiva japonesa no quiere desistir. Tenemos que defender nuestro grupo de ataque hasta que lleguemos a un territorio más tranquilo.
Brief4.2_01_01	The hour of our push into New Guinea approaches, Admiral.	Nadchodzi czas ataku na Nową Gwineę, Admirale.	Die Aufbruchsstunde in Richtung Neuguinea kommt immer näher, Admiral.	L’heure de notre attaque sur la Nouvelle-Guinée approche, Amiral.	我们进军新几内亚的时刻临近了，  长官。	A hora da nossa partida para a Nova Guiné está a chegar, Almirante,	Подходит время атаковать Новую Гвинею, Адмирал.	Se está acercando la hora del ataque a Nueva Guinea, Almirante.
Brief4.2_01_02	Our first objective is to take aerial photographs of four enemy bases on the island by means of specialized recon missions.	Naszym pierwszym celem jest uzyskanie fotografii powietrznych czterech wrogich baz na wyspie, przy użyciu specjalnych misji zwiadowczych.	Unser erstes Ziel ist die Gewinnung der Luftbilder der vier feindlichen Stützpunkte auf der Insel, mit Hilfe von speziellen Aufklärungsmissionen.	Notre premier objectif est d’obtenir des photographies aériennes de quatre bases hostiles sur l’île à l’aide de nos missions de reconnaissance spéciales.	我们的第一个目标是进行侦察任务，  对岛上的四个敌方基地进行航拍。	O nosso primeiro objetivo será realizar fotografias aéreas das quatro bases inimigas na ilha com o uso de missões de reconhecimento especiais.	Наша первая цель — получить аэрофотоснимки четырех вражеских баз на острове с помощью специальных разведывательных миссий.	Nuestro primer objetivo es obtener fotografías aéreas de cuatro bases enemigas en la isla con el uso de misiones de reconocimiento especiales.
Brief4.2_01_03	This will enable us to identify buildings key to Japan’s infrastructure in the area.	Pozwoli nam to na zidentyfikowanie budynków kluczowych dla japońskiej infrastruktury na tym obszarze.	Das erlaubt uns die Identifizierung von Gebäuden, die für die japanische Infrastruktur auf diesem Gebiet wichtig sind.	Cela nous permettra d’identifier les bâtiments les plus importants pour l’infrastructure japonaise sur ce territoire.	这将使我们能够确定该地区日本基础设施的关键建筑物。	O dito vai-nos permitir identificar os edifícios importantes para a infraestrutura japonesa nessa área.	Это позволит нам определить ключевые для японской инфраструктуры здания в этом районе.	Lo dicho nos permitirá identificar edificios clave para la infraestructura japonesa en esa zona.
Brief4.2_01_04	It is imperative we are not observed by the enemy during this stage of the operation.	W tej fazie operacji kluczowe jest, byśmy bezwzględnie pozostali poza zasięgiem wzroku wroga.	Während dieser Operation ist es total wichtig, dass der Feind uns nicht sieht.	À cette étape, il est essentiel de rester hors de portée de vue de l’ennemi.	在行动的这个阶段，  我们必须不被敌人观察到。	Nesta fase da operação é importante que permaneçamos fora do alcance do inimigo.	На этом этапе операции крайне важно оставаться вне поля зрения врага.	En esa fase es necesario permanecer fuera de la vista del enemigo.
Brief4.2_01_05	I recommend sending decoy missions to divert enemy vessels from our path.	Zalecam wysłanie wabika w celu odciągnięcia wrogich statków od naszej trasy.	Ich empfehle eine Lockmission zu schicken, um die feindlichen Schiffe von unserer Route wegzulocken.	Je recommande de lancer une mission de leurre pour détourner les navires ennemis de notre route.	我建议派出一个诱饵任务来误导敌舰离开我们的路径。	Recomendo enviar uma missão chamariz para atingir os navios inimigos da nossa classe.	Я рекомендую отправить приманку, чтобы отвлечь вражеские корабли от нашего маршрута.	Recomiendo que se envíe un cebo para atraer los buques  enemigos fuera de nuestra ruta.
Brief4.2_01_06	Once photographic recon is complete, our fleet’s advance on the island will begin.	Gdy misja fotograficzna będzie zakończona, nasza flota ruszy na wyspę.	Wenn unsere Luftaufklärungsbilder fertig sind, wird sich unsere Flotte in die Richtung der Insel bewegen.	Une fois la reconnaissance photographique terminée, notre flotte peut aller sur l’île.	摄影侦察完成后，  我们的舰队将开始在岛上登陆并推进。	Quando o reconhecimento fotográfico finalizar, a nossa frota partirá rumo à ilha.	Когда фотомиссия будет завершена, наш флот направится к острову.	Cuando la misión de reconocimiento fotográfico termine, nuestra flota partirá en dirección de la isla. 
Brief4.2_01_07	We can support the offensive by destroying enemy vessels in the area; at that point, we can engage in open battle, so stealth strategies will no longer be necessary.	Możemy wesprzeć ofensywę niszcząc wrogie statki na tym obszarze; od tego momentu możemy toczyć jawną walkę, więc ukrywanie się nie będzie już konieczne.	Wir können den Großangriff unterstützen, indem wir die feindlichen Schiffe auf diesem Gebiet zerstören; ab diesem Moment können wir den offenen Kampf führen, das Verstecken wird nicht mehr notwendig sein.	Nous pouvons soutenir l’offensive en détruisant les navires hostiles dans cette région ; désormais nous pouvons engager une bataille ouverte, donc il ne sera plus nécessaire de se cacher.	我们可以通过摧毁该地区的敌舰以支持这次的进攻。  到那时，  我们可以公开战斗，  不再需要隐身策略。	Podemos apoiar a ofensiva destruindo os navios inimigos nessa área. A partir desse momento poderemos combater de maneira aberta, pelo que já não precisaremos de nos esconder.	Мы можем поддержать наступление, уничтожая вражеские корабли в этом районе; с этого момента мы сможем сражаться открыто, поэтому больше не будет необходимости прятаться.	Podemos apoyar la ofensiva destruyendo los buques enemigos en esta zona. A partir de ese momento comenzaremos a combatir de manera abierta, por lo que no nos podremos esconder más.
Brief4.2_01_08	We can then move in to destroy the enemy’s buildings. We must carefully target our attacks to avoid civilian structures.	Następnie możemy wkroczyć do akcji, aby zniszczyć budynki wroga. Musimy uważnie kierować nasze ataki, aby unikać uszkodzeń w cywilnej infrastrukturze.	Danach können wir eigreifen, um die Gebäude des Feindes zu zerstören. Wir müssen unsere Angriffe zielgerichtet durchführen, um zu vermeiden, dass die zivile Objekte in Mitleidenschaft gezogen werden.	Ensuite, nous pouvons intervenir pour détruire les bâtiments de l’ennemi. Nous devons cibler soigneusement nos attaques pour éviter les infrastructures civiles.	然后我们可以摧毁敌人的建筑物，  我们必须谨慎地瞄准我们的攻击，  以避开民用建筑。	A seguir, podemos entrar na ação para destruir os edifícios do inimigo. Temos de dirigir os nossos ataques de maneira precisa para evitar os alvos civis.	Затем мы можем перейти к действиям, чтобы разрушить вражеские здания. Мы должны тщательно направлять наши удары, чтобы не повредить гражданскую инфраструктуру.	A continuación, podemos entrar en el combate para destruir los edificios del enemigo. Tenemos que dirigir nuestros buques con cuidado para evitar danificaciones en la infraestructura civil.
