	en	pl	de	fr	zh	pt	ru	es
TutorialDeck_31	all squadrons required for the mission must be present on the deck;	Wszystkie eskadry wymagane do misji muszą znajdować się na Pokładzie.	Alle Staffeln, die für die Mission erforderlich sind, müssen sich auf dem Deck befinden	Toutes les escadres requises pour la mission doivent être présentes sur le pont ;	执行任务所需的所有飞行中队必须在甲板上；	Todas as esquadras requeridas para a missão devem encontrar-se a bordo.	Все эскадрильи, требующиеся для миссии, должны находиться на Палубе.	Todas las escuadras requeridas para una misión deben estar en la Cubierta.
TutorialDeck_32	and the deck must be operational—that is, free of plane wrecks,	a Pokład musi być sprawny - to znaczy wolny od wraków samolotów,	und das Deck muss funktionsfähig sein - das bedeutet frei von Flugzeugwracks	et le pont doit être opérationnel, c'est-à-dire exempt d'épaves d'avions	并且甲板必须是可操作的  ——  也就是说， 没有飞机残骸，	O bordo deve estar em bom estado técnico, ou seja livre de destroços ou aviões	Палуба должна быть исправна, то есть на ней не должны находиться обломки самолетов,	La Cubierta tiene que estar en buen estado técnico, o sea, libre de cascos de aviones
TutorialDeck_33	and not prevented from operating by ongoing missions.	oraz aktualnie trwających misji.	und aktuell laufenden Missionen.	et ne pas être empêché de fonctionner par des missions en cours.	并且不会被正在进行的任务阻止。	e missões em atualmente em curso.	и не должно быть миссий, которые осуществляются в настоящее время.	y misiones en curso.
TutorialSendMissions_01	Tutorial: Aircraft Missions	Wysyłanie Misji - Samouczek	Tutorial-Spiel: Entsenden der Mission	Tutoriel - Missions des aéronefs	教程：飞行任务	Tutorial: Envio de missão	Отправка Миссии – Обучение	Envío de misión - Tutorial
TutorialSendMissions_02	Click here to expand the Missions panel.	Kliknij tutaj, aby rozwinąć panel misji.	Klicke hier, um das Menü Missionen zu öffnen.	Cliquez ici pour développer le panneau missions.	单击此处展开“任务”界面。	Faça um clique aqui para abrir o painel de missão.	Нажмите сюда, чтобы развернуть панель миссии.	Haga un clic aquí para abrir el panel de misión.
TutorialSendMissions_03	There are several different kinds of aircraft missions in the game.	W grze istnieje kilka różnych rodzajów misji lotniczych.	In dem Spiel gibt es mehrere Arten der Luftmissionen.	Il existe plusieurs types de missions aériennes dans le jeu.	游戏中有几种不同类型的飞行任务。	No jogo existem vários tipos de missões aéreas.	В игре есть несколько разных видов авиационных миссий.	En el juego existen varios tipos de misiones aéreas.
TutorialSendMissions_04	Different missions require different preparations.	Różne misje wymagają różnych przygotowań.	Verschiedene Missionen erfordern unterschiedliche Vorbereitung.	Les différentes missions nécessitent des préparations différentes.	不同的任务需要不同的准备。	As missões requerem de diferentes preparações.	Для разных миссий требуется разная подготовка.	Diferentes tipos de misiones requieren de diferentes maneras de preparación.
TutorialSendMissions_05	In order to send CAP, Scouting, Counter Scouts, or Counter Submarines missions,	Aby wysyłać misje Bojowy Patrol Powietrzny, Zwiad, Przechwycenie Zwiadowców lub Przechwycenie Okrętów Podwodnych,	Um die Missionen Kampfluftpatrouille, Aufklärung, Abfangen der Aufklärer oder Abfangen der U-Boote zu entsenden,	Pour envoyer des missions CAP, Éclaireurs, Reconnaissance, Interception des Éclaireurs ou des sous-marines,	为了执行空中巡逻、侦察、反侦察或反潜艇任务，	Para enviar missões a uma Patrulha Aérea de Combate,  Missão de Reconhecimento, Capturamento de Rangers ou Capturamento de Submarino,	Чтобы отправить миссии Боевой Воздушный Патруль, Разведка, Перехват Разведчиков или Перехват Подводных Лодок,	Para enviar las misiones Patrulla Aérea de Combate, Reconocimiento, Interceptación del Grupo de Reconocimiento, Interceptación de Submarinos,
TutorialSendMissions_06	only the following basic requirements must be met:	muszą być spełnione tylko następujące wymagania podstawowe:	müssen nur folgende Basis-Anforderungen erfüllt werden:	seules les conditions de base suivantes doivent être remplies :	只需满足以下基本要求：	deve cumprir com as seguintes requerimentos básicos:	должны быть выполнены только следующие базовые требования:	tiene que cumplir sólo con los siguientes requerimientos básicos:
TutorialSendMissions_07	the deck state must be set to Launching;	Stan Pokładu musi być ustawiony na Wysyłanie;	Deckzustand soll auf Entsenden eingestellt werden;	l'état du pont doit être réglé sur Lancement ;	甲板状态必须设置为起飞；	O estado do bordo deve estar em Enviar;	Состояние Палубы должно быть установлено на Отправку;	El Estado de la cubierta debe estar en Envío;
TutorialSendMissions_08	it must be daytime;	musi być dzień;	es muss ein Tag sein;	il doit faire jour,	必须是白天；	deve ser de dia;	должен быть день;	tiene que ser de día.
TutorialSendMissions_09	all squadrons required for the mission must be present on the deck;	wszystkie eskadry wymagane do wykonania misji muszą być obecne na Pokładzie;	alle Staffeln, die für die Mission erforderlich sind, müssen sich auf dem Deck befinden;	tous les escadrons requis pour la mission doivent être présents sur le pont ;	执行任务所需的所有飞行中队必须在甲板上；	todas as esquadras requeridas para a missão devem estar presentes a bordo;	все эскадрильи, требующиеся для выполнения миссии, должны присутствовать на Палубе.	todas las escuadras requeridas para la misión deben estar en la Cubierta.
TutorialSendMissions_10	and the deck must be operational—that is, free of plane wrecks,	a Pokład musi być sprawny - to znaczy wolny od wraków samolotów,	und das Deck muss funktionsfähig sein - das bedeutet frei von Flugzeugwracks	et le pont doit être opérationnel, c'est-à-dire exempt d'épaves d'avions	并且甲板必须是可操作的  ——  也就是说， 没有飞机残骸，	o bordo deve estar em bom estado técnico, ou seja livre de destroços ou aviões,	Палуба должна быть исправна, то есть на ней не должны находиться обломки самолетов,	La Cubierta tiene que estar en buen estado técnico, o sea, libre de cascos de aviones
TutorialSendMissions_11	and not prevented from operating by ongoing missions.	oraz aktualnie trwających misji.	und aktuell laufenden Missionen.	et ne pas être empêché de fonctionner par des missions en cours.	并且不会被正在进行的任务阻止。	e missões em atualmente em curso.	и не должно быть миссий, которые осуществляются в настоящее время.	y misiones en curso.
TutorialSendMissions_12	If all of these requirements have been met, you can click the Launch button.	Jeśli wszystkie te wymagania zostały spełnione, można kliknąć przycisk Wyślij.	Wenn alle diese Anforderungen erfüllt wurden, kann man die Taste Entsenden drücken.	Si toutes ces conditions sont remplies, vous pouvez cliquer sur le bouton de lancement.	如果满足所有这些要求， 您可以单击起飞按钮。	Se todos os requerimentos forem realizados, poderá fazer um clique em Enviar.	Если все эти требования выполнены, можно нажимать на кнопку Отправить.	Si todos los requisitos se cumplen, se puede hacer un clic en el botón Enviar.
TutorialSendMissions_13	Missions such as Recon, Airstrike, and Identify Targets	Misje takie jak Rekonesans, Nalot  i Identyfikacja Celu	Solche Missionen wie Erkundung, Luftangriff und Zielidentifizierung	Les missions telles que Reconnaissance, Rais aérien et Identification des cibles	执行侦察、空袭和识别目标等任务	As missões: Reconhecimento, Ataque aéreo e Identificação do alvo	Такие миссии как Рекогносцировка, Авиаудар и Идентификация Цели	Misiones tales como Reconocimiento, Ataque Aéreo e Identificación del Objetivo
TutorialSendMissions_14	require you to specify a target or target area as well as a recovery area.	wymagają określenia celu lub obszaru docelowego, a także obszaru odzyskiwania.	erfordern die Bestimmung des Ziels oder des Zielbereichs, sowie des Übernahmebereichs.	vous demandent de spécifier une cible ou une zone cible ainsi qu'une zone de récupération.	要求您指定目标或目标区域以及飞机着陆区域。	requerem de determinar o alvo ou a zona-alvo, além de zona de recuperação.	требуют обозначения цели или района цели, а также района приема.	requieren de una determinación del objetivo o del área de destino, así como del área de recepción.
TutorialSendMissions_15	Click the Prepare button to open the Tactical Map and fulfill all of the requirements.	Kliknij przycisk Przygotuj, aby otworzyć mapę taktyczną i spełnić wszystkie wymagania.	Klicke die Taste Vorbereiten um die taktische Karte zu öffnen und alle Anforderungen zu erfüllen.	Cliquez sur le bouton Préparer pour ouvrir la carte tactique et remplir toutes les conditions requises.	单击准备按钮以打开战术地图并满足所有要求。	Faça um clique sobre o botão Preparar para abrir o mapa tático e cumprir com todos os requerimentos.	Нажмите на кнопку Подготовить, чтобы открыть тактическую карту и выполнить все требующиеся условия.	Haga un clic en el botón Preparar para abrir el mapa táctico y cumplir con todos los requisitos.
TutorialSendMissions_16	In the case of Recon missions, your target can be set anywhere on the map.	W przypadku misji Rekonesans cel można wyznaczyć w dowolnym miejscu na mapie.	Im Fall der Mission Erkundung, kann man zum Ziel einen beliebigen Ort auf der Karte wählen.	Dans le cas des missions de reconnaissance, votre cible peut être définie n'importe où sur la carte.	在侦察任务的情况下， 您的目标可以设置在地图上的任何位置。	No caso de uma missão de Reconhecimento, o alvo pode ser determinado em qualquer lugar no mapa.	В случае миссии Рекогносцировка, цель можно обозначить в любом месте на карте.	En el caso de la misión de Reconocimiento, el objetivo se puede indicar en cualquier punto en el mapa.
TutorialSendMissions_17	When setting up Airstrike or Identify Targets missions,	Podczas przygotowywania misji Nalot i Identyfikacja Celu,	Bei der Vorbereitung der Missionen Luftangriff und Zielidentifizierung,	Lors de la mise en place des missions Raid ou Identification des cibles,	在设置空袭或识别目标任务时，	Durante a preparação da missão de Ataque aéreo ou Identificação de alvo,	Во время подготовки миссии Авиаудар и Идентификация Цели,	Durante la preparación de la misión Ataque aéreo e Identificación del Objetivo,
TutorialSendMissions_18	your target must be an enemy or an unknown object on the map.	celem musi być nieprzyjaciel lub niezidentyfikowany obiekt na mapie.	soll das Ziel der Feind oder ein unidentifiziertes Objekt auf der Karte sein.	votre cible doit être un ennemi ou un objet inconnu sur la carte.	您的目标必须是地图上的敌人或未知物体。	o alvo deve ser um inimigo ou um objeto não identificado no mapa.	целью должен быть противник или не идентифицированный объект на карте.	el objetivo tiene que ser un enemigo o un objeto no identificado en el mapa.
TutorialSendMissions_19	Remember that you can drag and drop the target and recovery areas	Pamiętaj, że ustawione obszary celu i odbioru możesz przesuwać po mapie,	Denke daran, dass du die festgelegten Zielbereiche und Übernahmebereiche auf der Karte verschieben kannst,	N'oubliez pas que vous pouvez faire glisser et déposer la cible et les zones de récupération	请记住， 您可以拖放目标对象和着陆区域	Lembre que as zonas de alvo e receção configuradas podem ser arrastadas sobre o mapa,	Помните, что установленные районы цели и приема можно передвигать на карте,	Recuerde que las áreas de destino y de recepción se pueden mover por el mapa
TutorialSendMissions_20	to change their position before confirming your preparations.	aby zmienić ich położenie przed potwierdzeniem przygotowań.	um ihre Lage vor Bestätigung der Vorbereitungen zu ändern.	pour modifier leur position avant de confirmer vos préparatifs.	在对准备工作进行确认之前改变它们的位置。	para modificar a sua localização antes de confirmar as preparações.	чтобы изменить их положение перед подтверждением подготовки.	para cambiar su localización antes de confirmar los preparativos.
TutorialSendMissions_21	Make sure that the recovery area is close to the carrier.	Upewnij się, że obszar odbioru znajduje się blisko lotniskowca.	Vergewissere dich, dass sich der Übernahmebereich in der Nähe des Flugzeugträgers befindet.	Veillez à ce que la zone de récupération soit proche du transporteur.	着陆区域应靠近航母。	Certifique-se de que a zona de receção se encontra perto do porta-aviões.	Убедитесь, что район приема находится вблизи авианосца.	Asegúrese de que la zona de recepción se encuentra cerca del portaaviones.
TutorialSendMissions_22	You will not be able to recover your squadrons if the strike group is not within that area.	Jeżeli Twoja flota znajduje się poza obszarem odbioru, eskadry nie będą mogły wylądować.	Wenn sich deine Flotte außerhalb des Übernahmebereichs befindet, werden die Staffeln nicht landen können.	Vous ne serez pas en mesure de récupérer vos escadrons si le groupe d'attaque ne se trouve pas dans cette zone.	如果你的攻击群不在该区域内， 您将无法着陆您的飞行中队。	Se a sua frota se encontrar fora da zona de receção, as esquadras não poderão aterrar.	Если Ваш флот находится за пределом района приема, эскадрильи не смогут приземлиться.	Si su flota se encuentra fuera de la zona de recepción, las escuadras no podrán aterrizar.
TutorialSendMissions_23	When you are done, click the Confirm button.	Gdy zakończysz przygotowywanie misji, kliknij na przycisk "Zatwierdź".	Wenn du die Vorbereitungen für die Mission abschließt, klicke auf die Taste „Bestätigen“.	Lorsque vous avez terminé, cliquez sur le bouton Confirmer.	完成后， 单击确认按钮。	Quando terminar a preparação da missão, faça um clique em “Confirmar”.	Когда Вы завершите подготовку миссии, нажмите на кнопку «Подтвердить».	Cuando termine los preparativos para la misión, haga un clic sobre el botón "Confirmar".
TutorialSendMissions_24	A mission’s icon will move between different sections of the Missions panel	Misje na panelu misji będą przemieszczać się między kolejnymi zakładkami	Die Missionen im Menü Missionen werden sich zwischen weiteren Lesezeichen	L'icône d'une mission se déplace entre les différentes sections du panneau missions	任务图标将在任务界面的不同区域之间移动，	As missões no painel da missão vão deslocar-se entre as secções	Миссии на панели миссий будут перемещаться между следующими вкладками	Las misiones en el panel de misiones se moverán entre las secciones 
TutorialSendMissions_25	during each stage of its progression, from preparation through to recovery.	wraz z każdym etapem przeprowadzania misji, aż do etapu odbioru powracających samolotów.	mit jeder weiteren Etappe der Durchführung der Mission verschieben, bis zur Etappe der Rückkehr der Flugzeuge.	à chaque étape de sa progression, de la préparation à la récupération.	在其进展的每个阶段， 从准备到着陆。	junto com as etapas da missão, até à etapa da receção dos aviões a voltarem.	с каждым этапом миссии до этапа приема возвращающихся самолетов.	conforme se vayan realizando las etapas de realización de misiones, hasta la etapa de recepción de los aviones que vuelven de la misión.
TutorialSendMissions_26	To increase the number or change the kinds of missions available in the Missions panel,	Aby dodać misję do panelu misji albo zmienić rodzaje dostępnych misji,	Um die Mission zum Menü Missionen hinzuzufügen oder die Arten der verfügbaren Missionen zu ändern,	Pour augmenter le nombre ou modifier les types de missions disponibles dans le panneau missions,	如要增加任务界面中可用任务的数量或更改类型，	Para adicionar uma missão do painel de missão ou mudar de tipos de missões disponíveis,	Чтобы добавить миссию на панель миссий, необходимо изменить типы доступных миссий,	Para añadir una misión al panel de misiones o cambiar de tipo de misiones disponibles,
TutorialSendMissions_27	press 3 to enter to the Island view and use switches in the Flag Plot,	przejdź do widoku Wyspy i użyj przełączników w Centrum Koordynacji Ataków,	geh zur Inselansicht und benutze die Schalter im Zentrum der Angriffskoordination,	passez à la vue de l'île et utilisez les interrupteurs du Centre de Coordination des Attaques,	你可以按 3 进入作战指挥部视图并使用旗帜绘图室、	passe à vista da ilha e utilize os selecionadores no Centro de Coordenação de Ataques,	перейдите в режим просмотра Острова и воспользуйтесь переключателями в Центре Координации Наступления,	pase a la vista de Isla y use los seleccionadores en el Centro de Coordinación de Ataques,
TutorialSendMissions_28	the Pilot Briefing Room, or the Combat Information Center.	Pokoju Odpraw lub Centrum Informacji Bojowej.	Besprechungsraum oder Kampfinformationszentrum.	la Salle de Briefing des pilotes ou le Centre d'Information sur le Combat.	飞行员报告室或作战信息中心的行动选择按钮。	Sala de Reuniões ou Centro de Informação de Combate.	Брифинг Комнате  или Центре Боевой Информации.	en la Sala de Reuniones o en el Centro de Información de Combate.
TutorialSendMissions_29	Carriers of types available later in the game, CV-5 and CV-9, have islands	Lotniskowce typów dostępnych w późniejszym okresie gry, CV-5 i CV-9, mają wyspy	Die Flugzeugträger der Typen, die im späteren Spielverlauf verfügbar werden, CV-5 und CV-9, haben die Inseln	Les porte-avions de types disponibles plus tard dans le jeu, CV-5 et CV-9, possèdent des îles	游戏后期可用类型的航母 CV-5 和 CV-9 都有作战指挥部，	Os porta-aviões dos tipos disponíveis nas etapas mais tardias do jogo, nomeadamente os CV-5 e CV-9, têm ilhas	У типов авианосцев, доступных на дальнейшем этапе игры, CV-5 и CV-9, есть острова	Los portaaviones de los tipos desbloqueados en las etapas posteriores del juego, los CV-5 y CV-9, tienen islas
TutorialSendMissions_30	with additional rooms providing more aircraft mission-related switch options.	z dodatkowymi pomieszczeniami zapewniającymi więcej przełączników związanych z misjami lotniczymi.	mit zusätzlichen Räumen, die mehr Schalter im Zusammenhang mit den Luftmissionen sichern.	avec des salles supplémentaires offrant plus d'options de commutation liées à la mission de l'avion.	额外的房间提供更多与飞机任务相关的行动选择按钮选项。	com salas adicionais, que oferecem mais selecionadores relacionados com as missões aéreas.	с дополнительными помещениями, в которых есть больше переключателей, связанных с авиационными миссиями.	con salas adicionales, que disponen de más seleccionadores relacionados con las misiones aéreas.
TutorialSendMissions_31	You can also use certain orders to increase the number of available missions.	Możesz także użyć pewnych rozkazów, aby zwiększyć liczbę dostępnych misji.	Du kannst auch manche Befehle benutzen, um die Zahl der verfügbaren Missionen zu erhöhen.	Vous pouvez également utiliser certains ordres pour augmenter le nombre de missions disponibles.	您还可以使用某些命令来增加可用任务的数量。	Também pode utilizar algumas ordens para aumentar o número de missões disponíveis.	Вы также можете воспользоваться определенными приказами, чтобы увеличить количество доступных миссий.	También puede utilizar algunas órdenes para aumentar la cantidad de misiones disponibles.
TutorialSendMissions_32	Furthermore, you can use some escort ships’ active abilities to send missions	Ponadto możesz wykorzystać aktywne zdolności niektórych statków eskorty do wysyłania misji	Darüber hinaus kannst du aktive Fähigkeiten mancher Geleitschutz-Schiffe für das Entsenden der Missionen nutzen,	En outre, vous pouvez utiliser les capacités actives de certains navires d'escorte pour envoyer des missions	此外， 您可以使用一些护卫舰的主动技能来执行任务，	Além disso, pode utilizar as habilidades ativas dalguns navios de escolta para enviar missões	Более того, Вы можете воспользоваться активными навыками некоторых кораблей эскорта для отправления миссии	Además, puede utilizar las habilidades activas de algunos buques de la escolta para enviar misiones
TutorialSendMissions_33	without needing to supply planes from the squadrons on board your carrier.	bez konieczności zaopatrywania się w samoloty z eskadr znajdujących się na Pokładzie lotniskowca.	ohne dass du Flugzeuge aus den Staffeln besorgen muss, die sich auf dem Flugzeugträgerdeck befinden.	sans avoir besoin de ravitailler les avions des escadrons à bord de votre porte-avions.	无需从航母上的飞行中队里派出飞机。	sem na necessidade de se abastecer com aviões de esquadras que se encontram a bordo do porta-aviões.	без необходимости получения самолетов из эскадрилий, находящихся на Палубе авианосца. 	sin la necesidad de tener aviones en las escuadras en la Cubierta del portaaviones.
TutorialSendMissions_34	During the campaign, nonstandard missions will sometimes appear in the Missions panel.	Czasami na panelu misji pojawią się unikatowe misje.	Manchmal erscheinen im Menü Missionen einzigartige Missionen.	Pendant la campagne, des missions non standard apparaîtront parfois dans le panneau missions.	在活动期间， 非常规任务有时会出现在任务界面中。	Às vezes, no painel de missão aparecem missões únicas.	Иногда на панели миссий появляются уникальные миссии.	A veces, en el panel de misión aparecen misiones únicas.
TutorialSendMissions_35	You can read their descriptions by hovering over their icons.	Możesz przeczytać ich opisy, najeżdżając na nie kursorem.	Du kannst ihre Beschreibungen lesen, indem du den Mauszeiger über sie bewegst.	Vous pouvez lire leurs descriptions en passant la souris sur leurs icônes.	您可以通过将鼠标悬停在他们的图标上来阅读相关描述。	Pode ver as suas descrições colocando o curso sobre elas.	Вы можете прочитать их описания, наведя на них курсор.	Puede leer su descripción colocando el cursor sobre ellas.
TutorialDefence_01	Tutorial: Defense	Obrona - Samouczek	Tutorial-Spiel: Verteidigung	Tutoriel : Défense	教程：防御	Tutorial: Defesa	Оборона – Обучение	Defensa - Tutorial
TutorialDefence_02	To ward off enemy attacks, your defenses are crucial.	Twoja obrona jest kluczowa do odpierania wrogich nalotów.	Deine Verteidigung ist für die Abwehr der feindlichen Luftangriffe lebenswichtig.	Pour parer aux attaques ennemies, votre défense est cruciale.	为了抵御敌人的攻击， 您的防御至关重要。	A sua defesa é importantíssima para combater os ataque aéreos inimigos.	Ваша оборона является ключевой для отражения вражеских авиаударов.	Su defensa es un factor clave para combatir los ataques enemigos.
TutorialDefence_03	You can see your carrier’s current Defense value over here.	Tutaj możesz zobaczyć ile punktów obrony ma w danym momencie Twój lotniskowiec.	Hier kann man sehen, wie viele Verteidigungspunkte dein Flugzeugträger gerade hat.	Vous pouvez voir ici la valeur de défense actuelle de votre porte-avions.	您可以在此处查看您的航母当前的防御值。	Aqui pode ver quantos pontos tem atualmente o seu porta-aviões.	Здесь Вы можете увидеть, сколько пунктов обороны сейчас у Вашего авианосца.	Aquí puede ver cuántos puntos de defensa tiene su portaaviones en un momento determinado.
TutorialDefence_04	Incoming enemy attacks will target either the carrier or your escort.	Celem nadciągającego nieprzyjaciela może być Twój lotniskowiec lub jego eskorta.	Das Ziel des ankommenden Feindes kann den Flugzeugträger oder sein Geleitschutz sein.	Les attaques ennemies entrantes viseront soit le porte-avions, soit votre escorte.	来袭敌人的攻击将针对航母或您的护航舰。	O alvo do inimigo poder ser o seu porta-aviões ou a sua escolta.	Целью наступающего противника может быть Ваш авианосец или его эскорт.	El objetivo de un enemigo que está llegando puede ser el portaaviones en que manda usted o su escolta.
TutorialDefence_05	When you hover over an enemy squadron’s icon,	Gdy najedziesz kursorem na ikonę wrogiej eskadry,	Wenn du den Mauszeiger über das Symbol der feindlichen Staffel bewegst,	Lorsque vous survolez l'icône d'un escadron ennemi,	当您将鼠标悬停在敌方飞行中队的图标上时，	Quando colocar o cursor sobre o ícone da esquadra inimiga,	При наведении курсора на иконку вражеской эскадрильи,	Cuando coloque el cursor sobre el icono de una escuadra enemiga,
TutorialDefence_06	you will see a line pointing either to your carrier—	zobaczysz linię prowadzącą albo do lotniskowca	siehst du die Linie, die entweder zum Flugzeugträger führt,	vous verrez une ligne pointant soit vers votre porte-avions -	您会看到一条线指向您的航母  ——	verá uma linha que vai até o porta-aviões	Вы увидите линию, ведущую либо к авианосцу,	verá una línea que lleva al portaaviones,
TutorialDefence_07	represented by the smaller icon in the center of the radar—	widocznego na radarze jako mniejsza ikona w samym jego środku	der auf dem Radar als ein kleineres Symbol in seiner Mitte sichtbar ist,	représenté par la plus petite icône au centre du radar-	由雷达中心的较小图标表示  ——	visível no radar como um ícone menor no seu centro	который отображается на радаре в виде меньшей иконки ровно по центру,	que en el radar se verá como un icono pequeño en su centro,
TutorialDefence_08	or its escort, represented by the longer icon below it.	albo do eskorty, czyli dłuższej ikony pod nią.	oder die zum Geleitschutz führt, das bedeutet dem längeren Symbol darunter.	soit vers son escorte, représentée par l'icône plus longue située en dessous.	或其护航舰队， 由其下方较长的图标表示。	ou da escolta, ou seja, um ícone mais longo debaixo dela.	либо к эскорту, то есть более длинной иконке под ней.	o bien a su escolta, o sea, el icono más largo debajo del portaaviones.
TutorialDefence_09	Your escort’s Defense value is separate from that of your carrier,	Obrona Twojej eskorty liczona jest oddzielnie od obrony lotniskowca	Die Verteidigung deines Geleitschutzes wird separat von der Verteidigung des Flugzeugträgers berechnet	La valeur de défense de votre escorte est distincte de celle de votre porte-avions,	您的护航舰的防御值与您的航母的防御值是分开的，	A defesa da sua escolta é um componente separado da defesa do porta-aviões	Оборона Вашего эскорта считается отдельно от обороны авианосца	La defensa defensa del portaaviones se incluye de manera separada en la defensa del portaaviones
TutorialDefence_10	and is shown over here.	i jest widoczna tutaj.	und sie ist hier sichtbar.	et elle est indiquée ici.	并显示在这里。	e pode-se ver aqui.	и отображается здесь.	y está visible aquí.
TutorialDefence_11	There are many ways to increase your Defense values. You can:	Istnieje wiele sposobów na zwiększenie obrony.	Es gibt viele Methoden, die Verteidigung zu erhöhen.	Il existe de nombreuses façons d'augmenter vos valeurs de défense.	有很多方法可以增加你的防御值。 你可以：	Existem muitas maneiras de aumentar a defesa.	Есть много способов для увеличения обороны.	Existen muchas maneras de aumentar la defensa.
TutorialDefence_12	Crew transfer to the Air Defense Department in the Crew Management panel,	Przeniesienie załogi do Działu Obrony Przeciwlotniczej w panelu Zarządzania Załogą,	Verschiebung der Mannschaft zur Flugabwehrabteilung in dem Menü Mannschaftsmanagement,	Vous pouvez déplacer l’équipage vers la Division de Défense Aérienne dans le panneau de Gestion de l’équipage.	在人员管理菜单中将人员移至防空部门；	Mover a tripulação ao Departamento de defesa aérea no painel de Gestão de tripulação,	Перемещение экипажа в Отделение Противовоздушной Обороны на панели Управления Экипажем,	Mover la tripulación al Departamento de Defensa Antiaérea en el panel de Gestión de la Tripulación,
TutorialDefence_13	send an officer to the the Pilot Briefing Room in the island	Wysłanie oficera do Pokoju Przygotowania Pilotów na Wyspie,	Entsenden des Offiziers in den Piloten-Vorbereitungsraum auf der Insel,	Envoyez un officier dans la salle de Briefing des Pilotes sur l'île.	派一名军官到作战指挥部的飞行员报告室	Enviar um oficial à Sala de preparação de pilotos na ilha	Отправление офицера в Помещение Подготовки Пилотов на Острове,	enviar a un oficial a la Sala de Formación de Pilotos en la Isla 
TutorialDefence_14	and set the switch there to get an additional point;	i użycie przełącznika by zdobyć dodatkowy punkt obrony,	und die Benutzung des Schalters, um einen zusätzlichen Verteidigungspunkt zu gewinnen	et activez le switch qui s'y trouve pour obtenir un point supplémentaire,	并在那里设置行动选择按钮以获得额外的点数；	e utilizar um selecionador para ganhar um ponto de defesa adicional,	и использование переключателя, чтобы получить дополнительный пункт обороны,	y utilizar el seleccionador para ganar un punto de defensa adicional
TutorialDefence_15	use the Defensive Position order	wydanie rozkazu Szyk Obronny,	Erteilung des Befehls Verteidigungsformation,	donner l'ordre Position défensive,	使用进入防御位置的指令	emitir uma ordem de Formação defensiva	отдание приказа Оборонительная Позиция,	emitir una orden de Formación defensiva
TutorialDefence_16	or other more advanced orders introduced later in the game that affect Defense;	lub inne bardziej zaawansowane rozkazy wprowadzone w późniejszej fazie gry, które mają wpływ na Obronę;	oder andere mehr fortgeschrittene Befehle, die im weiteren Spielverlauf eingeführt werden, die einen Einfluss auf die Verteidigung haben;	ou d'autres ordres plus avancés introduits plus tard dans le jeu qui affectent la Défense ;	或游戏后期引入的其他影响防御的更高级命令；	ou outras ordens mais avançadas introduzidas nas etapas mais tardias do jogo, que têm impacto sobre a Defesa,	либо других более продвинутых приказов, введенных в дальнейшей фазе игры, которые влияют на Оборону;	u otras órdenes más avanzadas, que se introducen en las etapas posteriores del juego y que tienen influencia sobre la Defensa;
TutorialDefence_17	send a CAP mission to defend your fleet;	wysłanie misji Bojowego Patrolu Powietrznego by broniła floty,	Entsenden von Missionen der Kampfluftpatrouille damit sie die Flotte verteidigt,	envoyer une mission PAC pour défendre votre flotte ;	执行一项空中巡逻队任务来保卫您的舰队；	enviar uma missão de Patrulha Aérea de Combate para defender a frota,	отправка миссии Боевого Воздушного Патруля для обороны флота,	enviar una misión de la Patrulla de Defensa Aérea para que defienda la flota,
TutorialDefence_18	use relevant active abilities of your escort ships;	użycie niektórych aktywnych umiejętności statków eskorty,	Verwendung mancher aktiven Fähigkeiten der Geleitschutz-Schiffe,	utiliser les capacités actives pertinentes de vos navires d'escorte ;	使用你的护卫舰的相关主动技能；	utilizar algumas habilidades ativas dos navios da escolta,	использование некоторых активных навыков кораблей эскорта,	uso de algunas habilidades activa de los buques de escolta y
TutorialDefence_19	and choose escort ships in Pearl Harbor	i wybranie odpowiednich statków eskortowych do asysty lotniskowca w Pearl Harbor.	und die Auswahl entsprechender Geleitschutz-Schiffe zur Eskorte des Flugzeugträgers in Pearl Harbor,	et choisir des navires d'escorte à Pearl Harbor	并选择珍珠港的护卫舰	e selecionar os navios de escolta adequados para assistir o porta-aviões em Pearl Harbor,	а также выбор соответствующих эскортных кораблей для сопровождения авианосца в Перл-Харбор,	seleccionar los buques de escolta adecuados para ayudar el portaaviones en Pearl Harbor,
TutorialDefence_20	that provide passive bonuses that boost your strike group’s Defense values.	które zapewniają pasywne premie zwiększające wartości Obrony grupy uderzeniowej.	die passive Prämien sichern, die die Verteidigungswerte der Sturmgruppe erhöhen.	qui fournissent des bonus passifs augmentant les valeurs de défense de votre groupe aéronaval.	提供被动奖励， 提高你的攻击群的防御值。	que garantirem prémios passivos que aumentem os valores de defesa do grupo de ataque.	которые предоставляют пассивные бонусы, повышающие значения Обороны ударной группы.	que garantizan premios pasivos que aumentan el valor de la Defensa del grupo de ataque.
TutorialDefence_21	To successfully defend against an attack,	Aby skutecznie odeprzeć atak,	Um den Angriff wirksam abzuwehren,	Pour réussir à vous défendre contre une attaque,	为了成功防御敌人的攻击，	Para combater um ataque de maneira eficiente,	Чтобы эффективно отразить наступление,	Para combatir un ataque de manera eficiente,
